[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1578763681.705000 1/11/2020, 11:28:01 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, BD1-3r
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: FC-ZFC LTSIRM and RTSIRM LTD 10K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1578764729.157,,0.000000e+000,9.559634e+001,1.232268e-001,0.000000e+000,3,9.887807e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.485031e-001,0.000000e+000,0,,0,
1578764789.847,,0.000000e+000,1.007007e+002,1.127656e-001,0.000000e+000,3,9.885233e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.611969e-001,0.000000e+000,0,,0,
1578764846.497,,0.000000e+000,1.056187e+002,1.050754e-001,0.000000e+000,3,9.882057e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.103012e-001,0.000000e+000,0,,0,
1578764897.077,,0.000000e+000,1.104362e+002,9.943254e-002,0.000000e+000,3,9.880821e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.432999e-001,0.000000e+000,0,,0,
1578764964.277,,0.000000e+000,1.155569e+002,9.349659e-002,0.000000e+000,3,9.879534e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.578934e-001,0.000000e+000,0,,0,
1578765025.257,,0.000000e+000,1.205621e+002,8.908542e-002,0.000000e+000,3,9.875115e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.011002e-001,0.000000e+000,0,,0,
1578765085.077,,0.000000e+000,1.255482e+002,8.521329e-002,0.000000e+000,3,9.872904e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.292999e-001,0.000000e+000,0,,0,
1578765146.737,,0.000000e+000,1.308066e+002,8.173574e-002,0.000000e+000,3,9.865295e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.358688e+000,0.000000e+000,0,,0,
1578765195.947,,0.000000e+000,1.354644e+002,7.900347e-002,0.000000e+000,3,9.870158e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,6.602020e-001,0.000000e+000,0,,0,
1578765265.427,,0.000000e+000,1.404534e+002,7.574326e-002,0.000000e+000,3,9.867594e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.164063e-001,0.000000e+000,0,,0,
1578765327.628,,0.000000e+000,1.456373e+002,7.314825e-002,0.000000e+000,3,9.865308e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.656006e-001,0.000000e+000,0,,0,
1578765385.718,,0.000000e+000,1.507822e+002,7.093292e-002,0.000000e+000,3,9.867973e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.401886e+000,0.000000e+000,0,,0,
1578765446.888,,0.000000e+000,1.566646e+002,6.842075e-002,0.000000e+000,3,9.861564e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.339996e-001,0.000000e+000,0,,0,
1578765500.768,,0.000000e+000,1.605997e+002,6.648600e-002,0.000000e+000,3,9.863273e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.134613e+000,0.000000e+000,0,,0,
1578765554.648,,0.000000e+000,1.655099e+002,6.462687e-002,0.000000e+000,3,9.865532e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.696045e-001,0.000000e+000,0,,0,
1578765616.818,,0.000000e+000,1.705550e+002,6.262662e-002,0.000000e+000,3,9.866112e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.835052e-001,0.000000e+000,0,,0,
1578765681.848,,0.000000e+000,1.755356e+002,6.074359e-002,0.000000e+000,3,9.865928e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.173065e-001,0.000000e+000,0,,0,
1578765740.678,,0.000000e+000,1.805052e+002,5.914352e-002,0.000000e+000,3,9.869335e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.568024e-001,0.000000e+000,0,,0,
1578765802.098,,0.000000e+000,1.855280e+002,5.759881e-002,0.000000e+000,3,9.869341e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.282990e-001,0.000000e+000,0,,0,
1578765862.858,,0.000000e+000,1.905543e+002,5.595652e-002,0.000000e+000,3,9.872361e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.239044e-001,0.000000e+000,0,,0,
1578765923.508,,0.000000e+000,1.955053e+002,5.446182e-002,0.000000e+000,3,9.873087e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.958954e-001,0.000000e+000,0,,0,
1578765981.868,,0.000000e+000,2.005296e+002,5.303605e-002,0.000000e+000,3,9.873357e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.020508e+000,0.000000e+000,0,,0,
1578766041.999,,0.000000e+000,2.054807e+002,5.161269e-002,0.000000e+000,3,9.870840e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.728943e-001,0.000000e+000,0,,0,
1578766103.709,,0.000000e+000,2.105246e+002,5.026002e-002,0.000000e+000,3,9.870395e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.930969e-001,0.000000e+000,0,,0,
1578766162.609,,0.000000e+000,2.156407e+002,4.900834e-002,0.000000e+000,3,9.870710e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.660950e-001,0.000000e+000,0,,0,
1578766221.309,,0.000000e+000,2.206159e+002,4.776641e-002,0.000000e+000,3,9.870129e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.712067e-001,0.000000e+000,0,,0,
1578766282.659,,0.000000e+000,2.255829e+002,4.656307e-002,0.000000e+000,3,9.869890e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.775024e-001,0.000000e+000,0,,0,
1578766342.239,,0.000000e+000,2.305357e+002,4.542801e-002,0.000000e+000,3,9.871392e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.018600e+000,0.000000e+000,0,,0,
1578766404.579,,0.000000e+000,2.356772e+002,4.427070e-002,0.000000e+000,3,9.872253e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.384918e-001,0.000000e+000,0,,0,
1578766465.519,,0.000000e+000,2.406003e+002,4.320779e-002,0.000000e+000,3,9.872094e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.150711e+000,0.000000e+000,0,,0,
1578766520.729,,0.000000e+000,2.455334e+002,4.224056e-002,0.000000e+000,3,9.873459e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.635010e-001,0.000000e+000,0,,0,
1578766585.409,,0.000000e+000,2.507276e+002,4.114168e-002,0.000000e+000,3,9.875341e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.801941e-001,0.000000e+000,0,,0,
1578766641.959,,0.000000e+000,2.556180e+002,4.021419e-002,0.000000e+000,3,9.874825e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.639130e-001,0.000000e+000,0,,0,
1578766696.319,,0.000000e+000,2.605527e+002,3.932166e-002,0.000000e+000,3,9.877304e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.054596e+000,0.000000e+000,0,,0,
1578766754.920,,0.000000e+000,2.655709e+002,3.833234e-002,0.000000e+000,3,9.880433e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.482971e-001,0.000000e+000,0,,0,
1578766815.020,,0.000000e+000,2.705035e+002,3.737085e-002,0.000000e+000,3,9.880961e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.945007e-001,0.000000e+000,0,,0,
1578766877.230,,0.000000e+000,2.754443e+002,3.643250e-002,0.000000e+000,3,9.881641e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.854980e-001,0.000000e+000,0,,0,
1578766939.990,,0.000000e+000,2.805471e+002,3.550060e-002,0.000000e+000,3,9.884007e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.865967e-001,0.000000e+000,0,,0,
1578767000.740,,0.000000e+000,2.854628e+002,3.464492e-002,0.000000e+000,3,9.883687e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.210205e-001,0.000000e+000,0,,0,
1578767060.000,,0.000000e+000,2.905139e+002,3.383309e-002,0.000000e+000,3,9.884022e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.678284e-001,0.000000e+000,0,,0,
1578767122.080,,0.000000e+000,2.955994e+002,3.298091e-002,0.000000e+000,3,9.885922e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.033813e+000,0.000000e+000,0,,0,
1578767462.691,,0.000000e+000,2.999653e+002,3.058849e-002,0.000000e+000,3,9.888051e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,2.740479e-002,0.000000e+000,0,,0,
1578772716.008,,0.000000e+000,9.997774e+000,1.551412e-001,0.000000e+000,3,9.906949e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.052277e-003,0.000000e+000,0,,0,
1578772798.428,,0.000000e+000,1.553048e+001,1.409297e-001,0.000000e+000,3,9.905912e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.544592e-001,0.000000e+000,0,,0,
1578772859.178,,0.000000e+000,2.058979e+001,1.363733e-001,0.000000e+000,3,9.907190e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.937702e-001,0.000000e+000,0,,0,
1578772920.678,,0.000000e+000,2.554354e+001,1.342339e-001,0.000000e+000,3,9.907174e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.771099e-001,0.000000e+000,0,,0,
1578772982.588,,0.000000e+000,3.058492e+001,1.327109e-001,0.000000e+000,3,9.907343e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.766804e-001,0.000000e+000,0,,0,
1578773042.768,,0.000000e+000,3.555751e+001,1.312704e-001,0.000000e+000,3,9.907801e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.034100e+000,0.000000e+000,0,,0,
1578773104.138,,0.000000e+000,4.062829e+001,1.296120e-001,0.000000e+000,3,9.908080e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.208183e-001,0.000000e+000,0,,0,
1578773160.699,,0.000000e+000,4.564573e+001,1.276184e-001,0.000000e+000,3,9.907424e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.288216e-001,0.000000e+000,0,,0,
1578773223.679,,0.000000e+000,5.047183e+001,1.254730e-001,0.000000e+000,3,9.908594e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.276314e-001,0.000000e+000,0,,0,
1578773285.259,,0.000000e+000,5.557801e+001,1.234313e-001,0.000000e+000,3,9.909166e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.395790e-001,0.000000e+000,0,,0,
1578773346.739,,0.000000e+000,6.063039e+001,1.218124e-001,0.000000e+000,3,9.909214e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.398804e-001,0.000000e+000,0,,0,
1578773406.889,,0.000000e+000,6.571464e+001,1.192793e-001,0.000000e+000,3,9.909032e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.939117e-001,0.000000e+000,0,,0,
1578773464.059,,0.000000e+000,7.061209e+001,1.161118e-001,0.000000e+000,3,9.907222e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.481277e-001,0.000000e+000,0,,0,
1578773519.039,,0.000000e+000,7.557570e+001,1.125933e-001,0.000000e+000,3,9.905617e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.015129e+000,0.000000e+000,0,,0,
1578773582.729,,0.000000e+000,8.052200e+001,1.079956e-001,0.000000e+000,3,9.903625e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.427338e-001,0.000000e+000,0,,0,
1578773643.099,,0.000000e+000,8.558499e+001,1.032658e-001,0.000000e+000,3,9.901925e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.680023e-001,0.000000e+000,0,,0,
1578773701.099,,0.000000e+000,9.053262e+001,9.818920e-002,0.000000e+000,3,9.900811e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.741592e-001,0.000000e+000,0,,0,
1578773753.329,,0.000000e+000,9.562364e+001,9.328927e-002,0.000000e+000,3,9.896600e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.614639e-001,0.000000e+000,0,,0,
1578773814.899,,0.000000e+000,1.004628e+002,8.805297e-002,0.000000e+000,3,9.894044e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.832016e-001,0.000000e+000,0,,0,
1578773877.600,,0.000000e+000,1.054258e+002,8.365878e-002,0.000000e+000,3,9.890947e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.425003e-001,0.000000e+000,0,,0,
1578773944.040,,0.000000e+000,1.105015e+002,7.989243e-002,0.000000e+000,3,9.889919e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.688965e-001,0.000000e+000,0,,0,
1578774003.080,,0.000000e+000,1.155798e+002,7.692429e-002,0.000000e+000,3,9.888269e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.197998e-001,0.000000e+000,0,,0,
1578774061.010,,0.000000e+000,1.205180e+002,7.424610e-002,0.000000e+000,3,9.883767e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.128967e-001,0.000000e+000,0,,0,
1578774118.780,,0.000000e+000,1.256899e+002,7.179240e-002,0.000000e+000,3,9.883243e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.273796e+000,0.000000e+000,0,,0,
1578774172.840,,0.000000e+000,1.307824e+002,6.952407e-002,0.000000e+000,3,9.882399e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.256989e-001,0.000000e+000,0,,0,
1578774238.130,,0.000000e+000,1.354465e+002,6.717797e-002,0.000000e+000,3,9.881133e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.013916e-001,0.000000e+000,0,,0,
1578774298.960,,0.000000e+000,1.406320e+002,6.527099e-002,0.000000e+000,3,9.878634e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.106308e+000,0.000000e+000,0,,0,
1578774352.470,,0.000000e+000,1.457924e+002,6.359906e-002,0.000000e+000,3,9.878140e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.031204e+000,0.000000e+000,0,,0,
1578774409.150,,0.000000e+000,1.504950e+002,6.187320e-002,0.000000e+000,3,9.879118e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.405914e-001,0.000000e+000,0,,0,
1578774471.990,,0.000000e+000,1.555169e+002,6.017245e-002,0.000000e+000,3,9.877606e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.185944e-001,0.000000e+000,0,,0,
1578774534.060,,0.000000e+000,1.604995e+002,5.864989e-002,0.000000e+000,3,9.875830e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.609009e-001,0.000000e+000,0,,0,
1578774596.291,,0.000000e+000,1.654840e+002,5.719054e-002,0.000000e+000,3,9.876595e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,7.855988e-001,0.000000e+000,0,,0,
1578774657.661,,0.000000e+000,1.706131e+002,5.584327e-002,0.000000e+000,3,9.875588e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.841919e-001,0.000000e+000,0,,0,
1578774717.421,,0.000000e+000,1.755800e+002,5.459635e-002,0.000000e+000,3,9.875422e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.758911e-001,0.000000e+000,0,,0,
1578774776.171,,0.000000e+000,1.805329e+002,5.339952e-002,0.000000e+000,3,9.877770e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.827972e-001,0.000000e+000,0,,0,
1578774836.271,,0.000000e+000,1.855233e+002,5.221638e-002,0.000000e+000,3,9.880128e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.026505e+000,0.000000e+000,0,,0,
1578774897.081,,0.000000e+000,1.905334e+002,5.106660e-002,0.000000e+000,3,9.880096e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.028931e-001,0.000000e+000,0,,0,
1578774958.481,,0.000000e+000,1.955763e+002,4.995775e-002,0.000000e+000,3,9.880046e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.091034e-001,0.000000e+000,0,,0,
1578775018.011,,0.000000e+000,2.006015e+002,4.890120e-002,0.000000e+000,3,9.880795e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.346924e-001,0.000000e+000,0,,0,
1578775076.461,,0.000000e+000,2.055958e+002,4.789151e-002,0.000000e+000,3,9.878643e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.376007e-001,0.000000e+000,0,,0,
1578775135.381,,0.000000e+000,2.105631e+002,4.692378e-002,0.000000e+000,3,9.877508e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.021103e+000,0.000000e+000,0,,0,
1578775195.021,,0.000000e+000,2.155235e+002,4.596721e-002,0.000000e+000,3,9.879724e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.851074e-001,0.000000e+000,0,,0,
1578775254.821,,0.000000e+000,2.205665e+002,4.505383e-002,0.000000e+000,3,9.879838e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.862915e-001,0.000000e+000,0,,0,
1578775314.572,,0.000000e+000,2.255204e+002,4.417794e-002,0.000000e+000,3,9.877842e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.580994e-001,0.000000e+000,0,,0,
1578775376.112,,0.000000e+000,2.305510e+002,4.330947e-002,0.000000e+000,3,9.880604e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.570007e-001,0.000000e+000,0,,0,
1578775436.222,,0.000000e+000,2.356447e+002,4.248202e-002,0.000000e+000,3,9.880256e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.898010e-001,0.000000e+000,0,,0,
1578775495.552,,0.000000e+000,2.405406e+002,4.169971e-002,0.000000e+000,3,9.880162e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.471130e-001,0.000000e+000,0,,0,
1578775556.682,,0.000000e+000,2.456219e+002,4.089813e-002,0.000000e+000,3,9.880574e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.465942e-001,0.000000e+000,0,,0,
1578775615.252,,0.000000e+000,2.505798e+002,4.013746e-002,0.000000e+000,3,9.882156e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.052887e+000,0.000000e+000,0,,0,
1578775674.082,,0.000000e+000,2.554926e+002,3.940023e-002,0.000000e+000,3,9.881379e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.474121e-001,0.000000e+000,0,,0,
1578775734.952,,0.000000e+000,2.605627e+002,3.865382e-002,0.000000e+000,3,9.882590e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.054596e+000,0.000000e+000,0,,0,
1578775794.912,,0.000000e+000,2.656078e+002,3.790357e-002,0.000000e+000,3,9.884872e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.427795e-001,0.000000e+000,0,,0,
1578775853.922,,0.000000e+000,2.705308e+002,3.719465e-002,0.000000e+000,3,9.884381e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.401184e-001,0.000000e+000,0,,0,
1578775914.752,,0.000000e+000,2.755237e+002,3.648337e-002,0.000000e+000,3,9.885558e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.633118e-001,0.000000e+000,0,,0,
1578775974.992,,0.000000e+000,2.806182e+002,3.576830e-002,0.000000e+000,3,9.886528e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.342957e-001,0.000000e+000,0,,0,
1578776034.163,,0.000000e+000,2.854751e+002,3.508811e-002,0.000000e+000,3,9.886308e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.212036e-001,0.000000e+000,0,,0,
1578776094.753,,0.000000e+000,2.905203e+002,3.440663e-002,0.000000e+000,3,9.886472e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.294983e-001,0.000000e+000,0,,0,
1578776154.473,,0.000000e+000,2.956587e+002,3.371600e-002,0.000000e+000,3,9.887581e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.353882e-001,0.000000e+000,0,,0,
