#RUN ON SOFTWARE VERSION:
1.3
#FIELD CONFIGURATIONS
Magnet: EM7-CSB
Power supply: LS648
Magnet mode: High field
Head amplitude: 100%
Gap settings: Gap 3 - SSVT
Coil set name: LC-86
Coil set serial number: A13AK
Coil set balance number: 0
Moment X calibration value: -0.0832866947933444 A·m²/volt
Moment X calibration field: 0.5 T
Moment X calibration expected moment: 0.00692 A·m²
Moment X calibration standard ID: 
Moment X calibration comments: 
#SAMPLE SETTINGS
ID: AX21-7-sc
Volume: 1.00000 cm³
Area: 1.00000 cm²
Mass: 142.150E-3 g
Demagnetization factor: 0.00000 in SI µ0H
#HYSTERESIS MEASUREMENT
#ACQUISITION SETUP
Max field: 1 T
Field step size: 5 mT
Include initial curve: False
Averaging time: 0.5 s
#ADVANCED ACQUISITION SETUP
Acquisition mode: Continuous
Pause at +/- max fields: 1 s
Moment meter range mode: Auto
Gaussmeter range mode: Manual
Gaussmeter fixed range: F0 (3.5 T)
#DISPLAY SETUP
X axis: Field (µ0H)
Left Y axis: Moment (m)
Right Y axis: None
START TIME: 01/08/2020 01:00:15.395 PM
FINISH TIME: 01/08/2020 01:06:58.875 PM
#DATA: 1
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
1,0,0,1.0009144722264036,1.0787666253908342E-06,0,GOOD,GOOD
1,0,0,0.99555911699045352,1.0758392581803395E-06,0.96,GOOD,GOOD
1,0,0,0.99046413883864082,1.0720893210328672E-06,1.46,GOOD,GOOD
1,0,0,0.98539225007262266,1.0694798624781919E-06,1.96,GOOD,GOOD
1,0,0,0.98035000036053332,1.0652369490606284E-06,2.46,GOOD,GOOD
1,0,0,0.97532297465366813,1.0618561191880615E-06,2.96,GOOD,GOOD
1,0,0,0.9703095806100307,1.0571024239856823E-06,3.46,GOOD,GOOD
1,0,0,0.96529698487392124,1.0544290198025713E-06,3.96,GOOD,GOOD
1,0,0,0.96028719871452795,1.0508050847367079E-06,4.46,GOOD,GOOD
1,0,0,0.95528064530902845,1.0464841894366525E-06,4.96,GOOD,GOOD
1,0,0,0.9502742626198305,1.0433189527904458E-06,5.46,GOOD,GOOD
1,0,0,0.9452672499961946,1.0403508251465588E-06,5.96,GOOD,GOOD
1,0,0,0.94026463428701423,1.0365038159020921E-06,6.46,GOOD,GOOD
1,0,0,0.93525736047470798,1.0329270890081279E-06,6.96,GOOD,GOOD
1,0,0,0.93025550893275799,1.0305607204969876E-06,7.46,GOOD,GOOD
1,0,0,0.92524974672938953,1.0273659812051802E-06,7.96,GOOD,GOOD
1,0,0,0.92024388894509523,1.0233507368888917E-06,8.46,GOOD,GOOD
1,0,0,0.91524143139469782,1.0184384115634994E-06,8.96,GOOD,GOOD
1,0,0,0.91023868353048332,1.015437389242405E-06,9.46,GOOD,GOOD
1,0,0,0.90523676951542853,1.0121585415045435E-06,9.96,GOOD,GOOD
1,0,0,0.90023086357755144,1.0094152029922647E-06,10.46,GOOD,GOOD
1,0,0,0.89522519291225711,1.0060840643375111E-06,10.96,GOOD,GOOD
1,0,0,0.89022316064957108,1.0014218524850982E-06,11.46,GOOD,GOOD
1,0,0,0.88522075589815763,9.9779101064295391E-07,11.96,GOOD,GOOD
1,0,0,0.88021657678041187,9.9356898723156224E-07,12.46,GOOD,GOOD
1,0,0,0.87521664478140759,9.9081818443177823E-07,12.96,GOOD,GOOD
1,0,0,0.87021131048829281,9.8825527200442351E-07,13.46,GOOD,GOOD
1,0,0,0.86520608429330947,9.8418436746427885E-07,13.96,GOOD,GOOD
1,0,0,0.86020465985156247,9.8074117662833186E-07,14.46,GOOD,GOOD
1,0,0,0.85520327478587876,9.7660050895132434E-07,14.96,GOOD,GOOD
1,0,0,0.85019679180969177,9.7375949538154263E-07,15.46,GOOD,GOOD
1,0,0,0.84519523878321146,9.7062912894144606E-07,15.96,GOOD,GOOD
1,0,0,0.84019391231526874,9.6698832764607282E-07,16.46,GOOD,GOOD
1,0,0,0.83518940328952262,9.6298847397252103E-07,16.96,GOOD,GOOD
1,0,0,0.83018820446439223,9.59236676434333E-07,17.46,GOOD,GOOD
1,0,0,0.82518382333262141,9.5512448424909466E-07,17.96,GOOD,GOOD
1,0,0,0.82018102019913897,9.5214748338988031E-07,18.46,GOOD,GOOD
1,0,0,0.81518178979820799,9.4955331700449207E-07,18.96,GOOD,GOOD
1,0,0,0.81017507156961677,9.4712720692374016E-07,19.46,GOOD,GOOD
1,0,0,0.80517370241119268,9.4189705626621668E-07,19.96,GOOD,GOOD
1,0,0,0.80017012851203051,9.3931729730404217E-07,20.46,GOOD,GOOD
1,0,0,0.79516999909119079,9.3530284683525751E-07,20.96,GOOD,GOOD
1,0,0,0.79016604753744957,9.3212517223483595E-07,21.46,GOOD,GOOD
1,0,0,0.78516462530435338,9.2826409189186168E-07,21.96,GOOD,GOOD
1,0,0,0.78015786880859272,9.2539824786293457E-07,22.46,GOOD,GOOD
1,0,0,0.77515849010814231,9.2036919210998845E-07,22.96,GOOD,GOOD
1,0,0,0.77015496728187804,9.1719965596146011E-07,23.46,GOOD,GOOD
1,0,0,0.76515252808616929,9.1278607745032514E-07,23.96,GOOD,GOOD
1,0,0,0.76014938091198225,9.1077584347329328E-07,24.46,GOOD,GOOD
1,0,0,0.75514840740364775,9.0774886658074837E-07,24.96,GOOD,GOOD
1,0,0,0.7501433658583937,9.0394780504802192E-07,25.46,GOOD,GOOD
1,0,0,0.74514146834169037,9.0018156978709714E-07,25.96,GOOD,GOOD
1,0,0,0.74013699468392224,8.9582784646878527E-07,26.46,GOOD,GOOD
1,0,0,0.73513763218099071,8.9281952802253897E-07,26.96,GOOD,GOOD
1,0,0,0.73013422093297287,8.8926308817423768E-07,27.46,GOOD,GOOD
1,0,0,0.72513177181358146,8.8698860296676803E-07,27.96,GOOD,GOOD
1,0,0,0.7201283196148961,8.8343500369875306E-07,28.46,GOOD,GOOD
1,0,0,0.71512672312594849,8.7775054199251153E-07,28.96,GOOD,GOOD
1,0,0,0.71012541534124196,8.7484807493006523E-07,29.46,GOOD,GOOD
1,0,0,0.70512433202762193,8.7199202976689481E-07,29.96,GOOD,GOOD
1,0,0,0.70011975801398107,8.6820398642424965E-07,30.46,GOOD,GOOD
1,0,0,0.69511639386011626,8.6608109730551525E-07,30.96,GOOD,GOOD
1,0,0,0.69011548591537908,8.6235299853928635E-07,31.46,GOOD,GOOD
1,0,0,0.68510938981220315,8.5868295062928239E-07,31.96,GOOD,GOOD
1,0,0,0.68011215986150841,8.5420456901320934E-07,32.46,GOOD,GOOD
1,0,0,0.6751074922715623,8.5081049673409003E-07,32.96,GOOD,GOOD
1,0,0,0.67010248949455153,8.4813527003466728E-07,33.46,GOOD,GOOD
1,0,0,0.66510115099115175,8.4537798616690124E-07,33.96,GOOD,GOOD
1,0,0,0.66009911636340834,8.4137633270167967E-07,34.46,GOOD,GOOD
1,0,0,0.65509749746577373,8.3626332757517571E-07,34.96,GOOD,GOOD
1,0,0,0.65009562859086067,8.3184696756782414E-07,35.46,GOOD,GOOD
1,0,0,0.64509108999981268,8.3042576843883126E-07,35.96,GOOD,GOOD
1,0,0,0.64009013949417948,8.2768079678225953E-07,36.46,GOOD,GOOD
1,0,0,0.63508879668134766,8.2356066006207572E-07,36.96,GOOD,GOOD
1,0,0,0.63008405688680924,8.1954501730705885E-07,37.46,GOOD,GOOD
1,0,0,0.62508243461481805,8.1588691952894865E-07,37.96,GOOD,GOOD
1,0,0,0.62008082847830281,8.122076105697222E-07,38.46,GOOD,GOOD
1,0,0,0.61507800333277018,8.0832477971412157E-07,38.96,GOOD,GOOD
1,0,0,0.6100765282410765,8.0558741626778941E-07,39.46,GOOD,GOOD
1,0,0,0.60507668655297508,8.0143717697144825E-07,39.96,GOOD,GOOD
1,0,0,0.6000668566190599,7.9776680334157162E-07,40.46,GOOD,GOOD
1,0,0,0.59506698631369515,7.9400944281095018E-07,40.96,GOOD,GOOD
1,0,0,0.59006454611536041,7.9035595662024928E-07,41.46,GOOD,GOOD
1,0,0,0.58506117331589036,7.8777661882144524E-07,41.96,GOOD,GOOD
1,0,0,0.58005945438084416,7.834919844756084E-07,42.46,GOOD,GOOD
1,0,0,0.57505824748232703,7.7892380113309854E-07,42.96,GOOD,GOOD
1,0,0,0.57005460577015143,7.7551717121664832E-07,43.46,GOOD,GOOD
1,0,0,0.56505319925731312,7.7196656099658308E-07,43.96,GOOD,GOOD
1,0,0,0.56005062430643526,7.6905146054799821E-07,44.46,GOOD,GOOD
1,0,0,0.55504584525995493,7.6583857184187969E-07,44.96,GOOD,GOOD
1,0,0,0.55004651359179901,7.6256598853041022E-07,45.46,GOOD,GOOD
1,0,0,0.5450425167229902,7.5886718334307292E-07,45.96,GOOD,GOOD
1,0,0,0.54004213598321826,7.5444096084096625E-07,46.46,GOOD,GOOD
1,0,0,0.53504113263568676,7.5099900168063159E-07,46.96,GOOD,GOOD
1,0,0,0.53003780152003954,7.4741222443486916E-07,47.46,GOOD,GOOD
1,0,0,0.52503180287224926,7.4440991286906902E-07,47.96,GOOD,GOOD
1,0,0,0.52003174707214506,7.4031859099531254E-07,48.46,GOOD,GOOD
1,0,0,0.51502828466889128,7.3697655966202008E-07,48.96,GOOD,GOOD
1,0,0,0.51002497105776379,7.3222113284189808E-07,49.46,GOOD,GOOD
1,0,0,0.5050251920304456,7.2854548103510477E-07,49.96,GOOD,GOOD
1,0,0,0.500021721195128,7.2615703326151276E-07,50.46,GOOD,GOOD
1,0,0,0.49501895098088255,7.2252836692512414E-07,50.96,GOOD,GOOD
1,0,0,0.49001743946738591,7.1778225569336607E-07,51.46,GOOD,GOOD
1,0,0,0.48501456984115421,7.1437011429367183E-07,51.96,GOOD,GOOD
1,0,0,0.48001129662219744,7.1064100200839653E-07,52.46,GOOD,GOOD
1,0,0,0.47501150191960095,7.0651720510582742E-07,52.96,GOOD,GOOD
1,0,0,0.47000776238031677,7.0323452902322765E-07,53.46,GOOD,GOOD
1,0,0,0.46500352403378403,7.0069844379358769E-07,53.96,GOOD,GOOD
1,0,0,0.46000336527943009,6.9611959350398558E-07,54.46,GOOD,GOOD
1,0,0,0.45500277162850655,6.9193278874321914E-07,54.96,GOOD,GOOD
1,0,0,0.44999657863915815,6.8859479936630262E-07,55.46,GOOD,GOOD
1,0,0,0.44499518953965506,6.8481381429755348E-07,55.96,GOOD,GOOD
1,0,0,0.43998900187690654,6.8125297647348044E-07,56.46,GOOD,GOOD
