#RUN ON SOFTWARE VERSION:
1.3
#FIELD CONFIGURATIONS
Magnet: EM7-CSB
Power supply: LS648
Magnet mode: High field
Head amplitude: 100%
Gap settings: Gap 3 - SSVT
Coil set name: LC-86
Coil set serial number: A13AK
Coil set balance number: 0
Moment X calibration value: -0.0832866947933444 A·m²/volt
Moment X calibration field: 0.5 T
Moment X calibration expected moment: 0.00692 A·m²
Moment X calibration standard ID: 
Moment X calibration comments: 
#SAMPLE SETTINGS
ID: AX13-1r
Volume: 1.00000 cm³
Area: 1.00000 cm²
Mass: 76.0000E-3 g
Demagnetization factor: 0.00000 in SI µ0H
#HYSTERESIS MEASUREMENT
#ACQUISITION SETUP
Max field: 1 T
Field step size: 5 mT
Include initial curve: False
Averaging time: 0.5 s
#ADVANCED ACQUISITION SETUP
Acquisition mode: Continuous
Pause at +/- max fields: 1 s
Moment meter range mode: Auto
Gaussmeter range mode: Manual
Gaussmeter fixed range: F0 (3.5 T)
#DISPLAY SETUP
X axis: Field (µ0H)
Left Y axis: Moment (m)
Right Y axis: None
START TIME: 01/09/2020 01:46:54.560 PM
FINISH TIME: 01/09/2020 01:53:38.040 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,1.0017876896805868,7.5561614697041E-07,0,GOOD,GOOD
2,0,0,0.99585089095138191,7.5118467810588601E-07,0.96,GOOD,GOOD
2,0,0,0.99066597670524936,7.4882077294597031E-07,1.46,GOOD,GOOD
2,0,0,0.98554182553391201,7.4580300710843475E-07,1.96,GOOD,GOOD
2,0,0,0.98046016555155313,7.4380502171359877E-07,2.46,GOOD,GOOD
2,0,0,0.9754072567894565,7.3966971553719627E-07,2.96,GOOD,GOOD
2,0,0,0.97036859018221,7.3524302187750619E-07,3.46,GOOD,GOOD
2,0,0,0.96534407625426388,7.3427857290883744E-07,3.96,GOOD,GOOD
2,0,0,0.96031943575313694,7.2967747216447833E-07,4.46,GOOD,GOOD
2,0,0,0.95530654630602219,7.270152212358049E-07,4.96,GOOD,GOOD
2,0,0,0.950293730251769,7.2507169165878312E-07,5.46,GOOD,GOOD
2,0,0,0.94528239969757799,7.2194104949302692E-07,5.96,GOOD,GOOD
2,0,0,0.94027516120287058,7.1848288766273737E-07,6.46,GOOD,GOOD
2,0,0,0.93526594388265294,7.1688516654236626E-07,6.96,GOOD,GOOD
2,0,0,0.93026198840126983,7.1274413981601068E-07,7.46,GOOD,GOOD
2,0,0,0.92525638303393065,7.1012510358209723E-07,7.96,GOOD,GOOD
2,0,0,0.92024845572545688,7.0655289434702088E-07,8.46,GOOD,GOOD
2,0,0,0.91524543183644147,7.0361291041512519E-07,8.96,GOOD,GOOD
2,0,0,0.91024285223031398,7.0108276086205209E-07,9.46,GOOD,GOOD
2,0,0,0.90523849333140716,6.9878237865222565E-07,9.96,GOOD,GOOD
2,0,0,0.90023448188624877,6.9565641473282944E-07,10.46,GOOD,GOOD
2,0,0,0.89522827717412146,6.9189155810020376E-07,10.96,GOOD,GOOD
2,0,0,0.89022542578929209,6.9004364624306944E-07,11.46,GOOD,GOOD
2,0,0,0.88522274785211541,6.8632844446882972E-07,11.96,GOOD,GOOD
2,0,0,0.8802182505650471,6.8382245727041851E-07,12.46,GOOD,GOOD
2,0,0,0.87521859510600264,6.8052054099067751E-07,12.96,GOOD,GOOD
2,0,0,0.87021484096875124,6.7818905177550441E-07,13.46,GOOD,GOOD
2,0,0,0.86520949929942181,6.7422369107900065E-07,13.96,GOOD,GOOD
2,0,0,0.86020683209223103,6.716651629926323E-07,14.46,GOOD,GOOD
2,0,0,0.85520284901954524,6.6864530648800592E-07,14.96,GOOD,GOOD
2,0,0,0.8501993322400484,6.6624992163861001E-07,15.46,GOOD,GOOD
2,0,0,0.84519629168758459,6.6384815343719402E-07,15.96,GOOD,GOOD
2,0,0,0.84019506877578753,6.6074632914781753E-07,16.46,GOOD,GOOD
2,0,0,0.83519194408334985,6.5685103761335949E-07,16.96,GOOD,GOOD
2,0,0,0.83018745077816147,6.543996706076752E-07,17.46,GOOD,GOOD
2,0,0,0.82518693537558907,6.5057501938127259E-07,17.96,GOOD,GOOD
2,0,0,0.82018342183711024,6.4738809963887816E-07,18.46,GOOD,GOOD
2,0,0,0.81518167792675367,6.4422000574764724E-07,18.96,GOOD,GOOD
2,0,0,0.81017829359164695,6.4238349257108711E-07,19.46,GOOD,GOOD
2,0,0,0.80517262740441797,6.3943502553022353E-07,19.96,GOOD,GOOD
2,0,0,0.80017414235046358,6.3630557413572353E-07,20.46,GOOD,GOOD
2,0,0,0.79517014011622611,6.3322301579808289E-07,20.96,GOOD,GOOD
2,0,0,0.79016968402323151,6.2961198984401799E-07,21.46,GOOD,GOOD
2,0,0,0.7851647144056898,6.2779046053909757E-07,21.96,GOOD,GOOD
2,0,0,0.78015761857427279,6.2392992104260987E-07,22.46,GOOD,GOOD
2,0,0,0.77516009027156119,6.2154266782771443E-07,22.96,GOOD,GOOD
2,0,0,0.77015637752953281,6.1845009777016758E-07,23.46,GOOD,GOOD
2,0,0,0.76515375794999996,6.1578495096457786E-07,23.96,GOOD,GOOD
2,0,0,0.76015123194173462,6.125387555077388E-07,24.46,GOOD,GOOD
2,0,0,0.75515084767077356,6.0893144806264121E-07,24.96,GOOD,GOOD
2,0,0,0.75014542863334432,6.0580702563148048E-07,25.46,GOOD,GOOD
2,0,0,0.74514423295252019,6.0458515645984725E-07,25.96,GOOD,GOOD
2,0,0,0.74013933497510265,5.9988055784714164E-07,26.46,GOOD,GOOD
2,0,0,0.73513883854350182,5.9830959726553449E-07,26.96,GOOD,GOOD
2,0,0,0.73013711094079226,5.9375445256528436E-07,27.46,GOOD,GOOD
2,0,0,0.72513131449202073,5.9156241690498145E-07,27.96,GOOD,GOOD
2,0,0,0.72012942280091752,5.8952295070559216E-07,28.46,GOOD,GOOD
2,0,0,0.71512836327783569,5.859825999040342E-07,28.96,GOOD,GOOD
2,0,0,0.71012696846328827,5.8284746886393706E-07,29.46,GOOD,GOOD
