START TIME: 01/08/2020 05:30:00.805 PM
FINISH TIME: 01/08/2020 06:02:47.605 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,-6.8334129320986984E-06,3.2220796366272738E-09,0,GOOD,GOOD
2,0,0,-0.00050075695836654225,3.1576823793391845E-09,19.26,GOOD,GOOD
2,0,0,-0.001023450155115942,3.2800746445184168E-09,38.52,GOOD,GOOD
2,0,0,-0.0015730132676062116,3.0308890051432628E-09,57.78,GOOD,GOOD
2,0,0,-0.0021475013835907989,3.2798837807253914E-09,77.04,GOOD,GOOD
2,0,0,-0.0027492616914708275,3.1499452667578359E-09,96.3,GOOD,GOOD
2,0,0,-0.0033811529148508159,3.1607923301707458E-09,115.56,GOOD,GOOD
2,0,0,-0.0040393772930650785,3.2253406927471412E-09,134.82,GOOD,GOOD
2,0,0,-0.0047286814442964072,2.9135073931950728E-09,154.08,GOOD,GOOD
2,0,0,-0.0054508149287137491,3.0568994957782789E-09,173.34,GOOD,GOOD
2,0,0,-0.0062093227430511976,3.0295496022758696E-09,192.6,GOOD,GOOD
2,0,0,-0.0070009265842104268,2.7383861098333975E-09,211.86,GOOD,GOOD
2,0,0,-0.00783035013430897,2.7955656480853109E-09,231.12,GOOD,GOOD
2,0,0,-0.0087025591664356122,2.8736753387776883E-09,250.38,GOOD,GOOD
2,0,0,-0.0096090584257925212,2.6744865263382141E-09,269.64,GOOD,GOOD
2,0,0,-0.010562051748558956,2.6664162367073437E-09,288.9,GOOD,GOOD
2,0,0,-0.011560094187733284,2.8120102445342041E-09,308.16,GOOD,GOOD
2,0,0,-0.012606447295736277,2.5006315541570147E-09,327.42,GOOD,GOOD
2,0,0,-0.013697912589226761,2.5043222521334222E-09,346.68,GOOD,GOOD
2,0,0,-0.014846098114628753,2.4068478496705757E-09,365.94,GOOD,GOOD
2,0,0,-0.016041646471717436,2.4322912386084124E-09,385.2,GOOD,GOOD
2,0,0,-0.017299910628208001,2.3164396204262489E-09,404.46,GOOD,GOOD
2,0,0,-0.018613669633927476,2.311050859705419E-09,423.72,GOOD,GOOD
2,0,0,-0.019992470103504287,2.0742261844657539E-09,442.98,GOOD,GOOD
2,0,0,-0.021431639661837684,2.0006456380888887E-09,462.24,GOOD,GOOD
2,0,0,-0.022940978338800967,1.7547303743835549E-09,481.51,GOOD,GOOD
2,0,0,-0.024520983059090087,1.8964660140492013E-09,500.77,GOOD,GOOD
2,0,0,-0.026176433794902289,1.7987863383678628E-09,520.03,GOOD,GOOD
2,0,0,-0.027907437972706225,1.6425309816729597E-09,539.29,GOOD,GOOD
2,0,0,-0.029724595833796549,1.4383038877575027E-09,558.55,GOOD,GOOD
2,0,0,-0.031625592684366474,1.4203868420043931E-09,577.81,GOOD,GOOD
2,0,0,-0.033613352580020253,1.2282595383341758E-09,597.07,GOOD,GOOD
2,0,0,-0.035694841435104437,1.081315371590129E-09,616.33,GOOD,GOOD
2,0,0,-0.037875705317577661,9.6565814429386038E-10,635.59,GOOD,GOOD
2,0,0,-0.040162222912370912,8.0187363165605848E-10,654.84,GOOD,GOOD
2,0,0,-0.042555568793077897,6.5471122262607589E-10,674.1,GOOD,GOOD
2,0,0,-0.045056570964762552,5.8747661047230784E-10,693.36,GOOD,GOOD
2,0,0,-0.047678449009181452,6.201025639639504E-10,712.62,GOOD,GOOD
2,0,0,-0.050423353887020073,3.7458018884020493E-10,731.88,GOOD,GOOD
2,0,0,-0.053299215506270488,2.9529194527875459E-10,751.14,GOOD,GOOD
2,0,0,-0.05630590793047701,1.8996206450752195E-10,770.4,GOOD,GOOD
2,0,0,-0.059458911778896985,2.8661652772497144E-10,789.66,GOOD,GOOD
2,0,0,-0.062759251093572041,-1.3352055214866738E-11,808.92,GOOD,GOOD
2,0,0,-0.066218902185375253,4.3916063151314312E-12,828.18,GOOD,GOOD
2,0,0,-0.069835862742705909,1.0357101979476984E-11,847.44,GOOD,GOOD
2,0,0,-0.07362179032644986,-1.4641858026836368E-10,866.7,GOOD,GOOD
2,0,0,-0.077592764481589985,-2.1698669609654619E-10,885.96,GOOD,GOOD
2,0,0,-0.081744443762797186,-3.8860734758190705E-10,905.22,GOOD,GOOD
2,0,0,-0.086094062064291751,-3.3683262787973234E-10,924.48,GOOD,GOOD
2,0,0,-0.090648281369877501,-4.9337285216072832E-10,943.74,GOOD,GOOD
2,0,0,-0.095417520919132873,-4.7593286481558667E-10,963,GOOD,GOOD
2,0,0,-0.10041044793528038,-5.8241244105088537E-10,982.26,GOOD,GOOD
2,0,0,-0.10563689995404361,-7.2864878349390307E-10,1001.52,GOOD,GOOD
2,0,0,-0.11111108083775507,-8.4129110085425417E-10,1020.78,GOOD,GOOD
2,0,0,-0.11684448980303277,-7.9145673901531534E-10,1040.04,GOOD,GOOD
2,0,0,-0.12284606864700713,-7.5573324274183851E-10,1059.3,GOOD,GOOD
2,0,0,-0.12913651531712259,-9.8953018036822583E-10,1078.56,GOOD,GOOD
2,0,0,-0.13571347822144622,-8.0135248646233459E-10,1097.82,GOOD,GOOD
2,0,0,-0.14260618317404755,-8.246078898647777E-10,1117.08,GOOD,GOOD
2,0,0,-0.14981860413949663,-9.6863902823987205E-10,1136.34,GOOD,GOOD
2,0,0,-0.15737430947968153,-1.0879151521411014E-09,1155.6,GOOD,GOOD
2,0,0,-0.16528697396565964,-8.765678473719E-10,1174.87,GOOD,GOOD
2,0,0,-0.17356777404584217,-9.8908023095821187E-10,1194.19,GOOD,GOOD
2,0,0,-0.18224097257554275,-8.4619240830377551E-10,1213.55,GOOD,GOOD
2,0,0,-0.19132337126943741,-8.5635342237790518E-10,1232.95,GOOD,GOOD
2,0,0,-0.20082978083593833,-1.0560292552339573E-09,1252.41,GOOD,GOOD
2,0,0,-0.21078433382027956,-8.9089331875981329E-10,1271.91,GOOD,GOOD
2,0,0,-0.22120894825918871,-8.53081987474524E-10,1291.47,GOOD,GOOD
2,0,0,-0.23212759248185988,-9.0317959716999339E-10,1311.09,GOOD,GOOD
2,0,0,-0.24355794381575574,-8.2654771615469591E-10,1330.75,GOOD,GOOD
2,0,0,-0.25552772970197563,-1.0162272574363327E-09,1350.47,GOOD,GOOD
2,0,0,-0.26805722101257579,-9.163937426602786E-10,1370.27,GOOD,GOOD
2,0,0,-0.28118337496618273,-9.1829746434872183E-10,1390.13,GOOD,GOOD
2,0,0,-0.29492159478635094,-8.2547246489093206E-10,1410.05,GOOD,GOOD
2,0,0,-0.30930735008942989,-1.0739622501386845E-09,1430.05,GOOD,GOOD
2,0,0,-0.32437092257378536,-9.5545249568808202E-10,1450.12,GOOD,GOOD
2,0,0,-0.34014700568922601,-9.8941457223714149E-10,1470.29,GOOD,GOOD
2,0,0,-0.3566644170837564,-1.0669575793188333E-09,1490.53,GOOD,GOOD
2,0,0,-0.37395943002047022,-9.1759199661240355E-10,1510.85,GOOD,GOOD
2,0,0,-0.39206977711378971,-8.128826715501773E-10,1531.27,GOOD,GOOD
2,0,0,-0.41103240044211986,-8.6645494743287161E-10,1551.77,GOOD,GOOD
2,0,0,-0.43088731105687239,-8.6268599479064172E-10,1572.37,GOOD,GOOD
2,0,0,-0.45167797750430455,-8.5659547620573881E-10,1593.07,GOOD,GOOD
2,0,0,-0.47344467466854367,-9.0743859432341017E-10,1613.89,GOOD,GOOD
2,0,0,-0.49623651981942268,-9.7289354926248787E-10,1634.83,GOOD,GOOD
2,0,0,-0.52010567206125047,-9.1742309860552277E-10,1655.88,GOOD,GOOD
2,0,0,-0.54509793965862696,-7.3345164540725831E-10,1677.06,GOOD,GOOD
2,0,0,-0.57127126572803877,-8.5941087328106441E-10,1698.36,GOOD,GOOD
2,0,0,-0.59866825736194684,-7.2845201145114307E-10,1719.8,GOOD,GOOD
2,0,0,-0.62736095625333288,-9.0579291685491012E-10,1741.38,GOOD,GOOD
2,0,0,-0.65740133651490718,-8.539679410277434E-10,1763.12,GOOD,GOOD
2,0,0,-0.6888576168370365,-9.1567455291041586E-10,1785.02,GOOD,GOOD
2,0,0,-0.72179752620263893,-9.2664558194012706E-10,1807.08,GOOD,GOOD
2,0,0,-0.75628673011394887,-7.9017138655590723E-10,1829.32,GOOD,GOOD
2,0,0,-0.79239887647972529,-8.7021176897727003E-10,1851.74,GOOD,GOOD
2,0,0,-0.83021480876387777,-8.7083263096962764E-10,1874.33,GOOD,GOOD
2,0,0,-0.86981394752133345,-7.477044886793238E-10,1897.13,GOOD,GOOD
2,0,0,-0.91127439413675582,-1.0261403687921738E-09,1920.13,GOOD,GOOD
2,0,0,-0.95468935944948952,-1.0883955443876059E-09,1943.35,GOOD,GOOD
2,0,0,-1.0001420788400133,-8.6883574204712273E-10,1966.8,GOOD,GOOD
