#RUN ON SOFTWARE VERSION:
1.3
#FIELD CONFIGURATIONS
Magnet: EM7-CSB
Power supply: LS648
Magnet mode: High field
Head amplitude: 100%
Gap settings: Gap 2 - RT B
Coil set name: LC-86
Coil set serial number: A13AK
Coil set balance number: 0
Moment X calibration value: -0.0235710883128946 A·m²/volt
Moment X calibration field: 0.5 T
Moment X calibration expected moment: 0.00692 A·m²
Moment X calibration standard ID: 
Moment X calibration comments: 
#SAMPLE SETTINGS
ID: AX21-7r
Volume: 1.00000 cm³
Area: 1.00000 cm²
Mass: 82.6000E-3 g
Demagnetization factor: 0.00000 in SI µ0H
#HYSTERESIS MEASUREMENT
#ACQUISITION SETUP
Max field: 1 T
Field step size: 5 mT
Include initial curve: False
Averaging time: 0.5 s
#ADVANCED ACQUISITION SETUP
Acquisition mode: Continuous
Pause at +/- max fields: 1 s
Moment meter range mode: Auto
Gaussmeter range mode: Manual
Gaussmeter fixed range: F0 (3.5 T)
#DISPLAY SETUP
X axis: Field (µ0H)
Left Y axis: Moment (m)
Right Y axis: None
START TIME: 01/08/2020 12:30:46.675 PM
FINISH TIME: 01/08/2020 12:37:30.155 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,1.0015666713532545,7.8889296710635814E-06,0,GOOD,GOOD
2,0,0,0.99592707499814315,7.8623403754592347E-06,0.96,GOOD,GOOD
2,0,0,0.99073773402759147,7.8354887088688329E-06,1.46,GOOD,GOOD
2,0,0,0.98560577767062152,7.8103818786225924E-06,1.96,GOOD,GOOD
2,0,0,0.98052212728834198,7.7849460933608403E-06,2.46,GOOD,GOOD
2,0,0,0.9754653502901478,7.7597924498633077E-06,2.96,GOOD,GOOD
2,0,0,0.9704250682465061,7.73550743090832E-06,3.46,GOOD,GOOD
2,0,0,0.96539290729776317,7.7102455214770462E-06,3.96,GOOD,GOOD
2,0,0,0.96036921778525342,7.6852031349123149E-06,4.46,GOOD,GOOD
2,0,0,0.95535224993273404,7.6598434280439952E-06,4.96,GOOD,GOOD
2,0,0,0.95033712481815547,7.6345212321454985E-06,5.46,GOOD,GOOD
2,0,0,0.94532312966136489,7.6098898884281848E-06,5.96,GOOD,GOOD
2,0,0,0.94031089505469156,7.5852086306990902E-06,6.46,GOOD,GOOD
2,0,0,0.93530638452993919,7.5603957690115051E-06,6.96,GOOD,GOOD
2,0,0,0.93029757805555013,7.5348256631957881E-06,7.46,GOOD,GOOD
2,0,0,0.92529278490080236,7.510115071723652E-06,7.96,GOOD,GOOD
2,0,0,0.92029002622264156,7.4850974363621228E-06,8.46,GOOD,GOOD
2,0,0,0.91528055590471669,7.4601454794982251E-06,8.96,GOOD,GOOD
2,0,0,0.9102808326644275,7.4355854395519993E-06,9.46,GOOD,GOOD
2,0,0,0.90527240290010791,7.4103424776881446E-06,9.96,GOOD,GOOD
2,0,0,0.90026841833056914,7.3855373267412461E-06,10.46,GOOD,GOOD
2,0,0,0.89525940954276506,7.3603876895360291E-06,10.96,GOOD,GOOD
2,0,0,0.89025892567659992,7.335660139922453E-06,11.46,GOOD,GOOD
2,0,0,0.88525903651756366,7.3107508939762766E-06,11.96,GOOD,GOOD
2,0,0,0.88024985767807462,7.2865140054097779E-06,12.46,GOOD,GOOD
2,0,0,0.87524451473533915,7.26107551727273E-06,12.96,GOOD,GOOD
2,0,0,0.87024355637201356,7.2358281923919035E-06,13.46,GOOD,GOOD
2,0,0,0.86524460915833712,7.210964195596594E-06,13.96,GOOD,GOOD
2,0,0,0.86023798817647201,7.1862305953840092E-06,14.46,GOOD,GOOD
2,0,0,0.85523127812635935,7.1618697312786302E-06,14.96,GOOD,GOOD
2,0,0,0.85022731425616871,7.1366282786344826E-06,15.46,GOOD,GOOD
2,0,0,0.84522172508902549,7.111924053325477E-06,15.96,GOOD,GOOD
2,0,0,0.84022588300305212,7.0867296060151283E-06,16.46,GOOD,GOOD
2,0,0,0.83521996317441938,7.0616502984482799E-06,16.96,GOOD,GOOD
2,0,0,0.83021388897958381,7.0374233295713118E-06,17.46,GOOD,GOOD
2,0,0,0.82521096785743497,7.0129427294624162E-06,17.96,GOOD,GOOD
2,0,0,0.82020795577597205,6.9872628622134279E-06,18.46,GOOD,GOOD
2,0,0,0.81520325647216829,6.9623667327585286E-06,18.96,GOOD,GOOD
2,0,0,0.810203164287712,6.9365237874600604E-06,19.46,GOOD,GOOD
2,0,0,0.80519752711713022,6.9125015922570374E-06,19.96,GOOD,GOOD
2,0,0,0.80019602903452958,6.8884012057529877E-06,20.46,GOOD,GOOD
2,0,0,0.79519016335403225,6.8630633414098923E-06,20.96,GOOD,GOOD
2,0,0,0.79019012235128683,6.8379555370309306E-06,21.46,GOOD,GOOD
2,0,0,0.78518730368770151,6.8120845888467991E-06,21.96,GOOD,GOOD
2,0,0,0.78017655800735963,6.7879375262932519E-06,22.46,GOOD,GOOD
2,0,0,0.77517792229304627,6.7635790494990477E-06,22.96,GOOD,GOOD
2,0,0,0.77017567008861643,6.7376098511119599E-06,23.46,GOOD,GOOD
2,0,0,0.76517444645920774,6.713204917791124E-06,23.96,GOOD,GOOD
2,0,0,0.76016876726640348,6.6875862562613641E-06,24.46,GOOD,GOOD
2,0,0,0.75516103229505271,6.6620783165774154E-06,24.96,GOOD,GOOD
2,0,0,0.75016157285101659,6.6378206556596695E-06,25.46,GOOD,GOOD
2,0,0,0.74516041928443355,6.6133212314649663E-06,25.96,GOOD,GOOD
2,0,0,0.74015646340715879,6.5879438667260721E-06,26.46,GOOD,GOOD
2,0,0,0.73515177734838277,6.5634371433960577E-06,26.96,GOOD,GOOD
2,0,0,0.73015134430493966,6.5387663541636608E-06,27.46,GOOD,GOOD
2,0,0,0.72514858560048456,6.5137703280843062E-06,27.96,GOOD,GOOD
2,0,0,0.72014361135198779,6.4885191341129569E-06,28.46,GOOD,GOOD
2,0,0,0.71514283184719585,6.4630132798962398E-06,28.96,GOOD,GOOD
2,0,0,0.71013428487300156,6.4384801040608069E-06,29.46,GOOD,GOOD
2,0,0,0.70513287392155544,6.4129962021307444E-06,29.96,GOOD,GOOD
