,BD1,BD2,BD5,BD6,BD7,BD8,BD9
0,20.26727216167385,35.129570642331636,25.036478412821907,27.53667125227129,14.741669989454815,35.283701459194695,67.43668513922316
1,21.06239031430929,30.60367455185267,30.82441992822682,17.822927839991248,8.533891710466149,9.333109591565892,43.272609840073486
2,18.125000611247867,25.57812965228228,28.62911419640585,26.1775404117068,2.7643054399512663,20.283943288037413,69.74595495090665
3,22.374816709383445,32.709298406711724,43.02850401707167,32.83823386603049,8.675483139980383,13.65059566996426,94.80836631214335
4,15.918887389833746,26.92291097989167,28.089352804030252,48.37389966057236,9.908185802193197,12.295986114822524,96.04484611669575
5,26.009195288153375,27.355349372939724,34.10690209741699,27.839144166442978,16.792338576242567,5.486437596419301,28.711311551349947
6,22.312563648661843,31.815476827058916,26.50216131533664,31.116733006636355,13.789728255792944,14.052580136813397,76.64175496861002
7,20.71280090278109,32.8507945031416,30.72398615407374,33.23589705839403,11.784178222062568,3.424735719429606,39.6308167022177
8,18.98760967828077,25.220972830834253,21.26987863303988,31.715086078229007,1.8263584116517029,3.8700271277767104,92.1990630285511
9,19.199279805988127,31.359085809303043,36.45593866405768,30.763178707085125,4.062374407920426,6.0201180390299385,61.6204466553275
10,23.922429769422063,29.14056593219617,33.46619524459445,34.297632280305145,11.251068971136675,3.609399410528426,40.69399025406971
11,20.385188366905474,29.346046760928715,30.39254312933911,28.090290527046605,24.489849587998485,2.667090880365655,101.2708860829921
12,21.4610832774969,24.359062343813612,25.249303002400186,28.036000411305977,6.156965634038234,6.208295976258541,43.875155447578756
13,20.074204356156816,27.54740126805832,31.98426283404611,30.11556761877876,5.934945654513093,10.907667294492965,80.63922789526818
14,22.375182522824584,26.755434047476456,36.93065015039531,20.095324634103985,1.2754062657212855,0.1395311887951567,112.3979282107046
15,15.280889546094237,28.57779894544365,22.474685915698075,27.359492911418744,6.925351887352575,23.640918057184763,26.309543853399674
16,20.23098056294972,32.42695451594613,23.2770566206186,26.340882570903936,16.254642952281564,9.015925969389743,123.44122417715087
17,19.49493476348562,30.349405917755632,25.25501471881938,31.8864586523461,24.98262094872615,3.4247147819543065,55.56815516816242
18,20.785120896559057,28.574600312644726,32.530146073188035,46.91237310322564,8.56925744462491,6.039303654335991,50.28234095226357
19,21.509996539355683,33.78274077915942,40.27913141462757,20.40317021631398,7.389781934233643,6.763706207823362,79.88600986290018
20,22.08581750004925,32.14410860101612,38.39715028379454,27.004632585083566,3.5415933236091037,18.940921878558985,69.0768407498841
21,25.159904434299424,24.37055326408902,27.373024794520376,31.826309328365067,11.579727261018448,4.50398915413573,65.94044488746279
22,18.355191181260768,30.659618561754055,31.85938759783138,33.87089996275505,12.625553676174873,20.658838262500318,69.05813126413297
23,26.735939212533584,32.95530469211954,25.168475050198793,27.078474407011555,9.840559747934616,19.454007116559005,70.90235781394615
24,22.282291743485747,26.41970558913971,30.602054872013433,30.68017134304903,30.518090686234785,4.760256217840213,71.27226807494237
