,AX1,AX5,AX7
0,24.83393708482658,24.102344114123277,123.00778898911317
1,39.08947200492777,28.872036088825993,15.237853399892025
2,50.65989690967916,26.84537696996675,120.61956316409905
3,32.950046267018834,23.502488298246778,28.391361275528062
4,35.20846387718969,26.97034862547821,28.136012515337
5,28.201381569608188,37.449015027892784,9.27210084211863
6,44.95077299573734,31.102799925130483,120.95725277206674
7,6.122986711889412,25.965413512997372,6.646618167691846
8,35.91611845268363,24.804589840088617,86.68111201234319
9,28.338181857491783,29.504204674207415,10.703432701868369
10,37.81537760903641,26.094866181923912,10.571125880358183
11,34.97237594555922,26.43017358887242,118.45501332279014
12,34.90461472260911,24.19671301032077,125.64587806797313
13,41.722969654679304,28.65738642598062,130.34161820796243
14,37.55598195205708,23.837617648777904,118.47268788834248
15,35.72542413113904,32.27482596109664,41.53676955122131
16,27.240028517418835,38.06363757022699,48.89081718106631
17,27.368315495766637,25.54044045008908,16.651716459533798
18,28.686380177915545,27.202446925961564,13.132146063460212
19,33.59768053539224,28.25512967090006,57.70877882004674
20,34.27575354376794,28.043009173669923,60.62681227988512
21,14.840507608420408,26.83286247328259,119.34782856226127
22,31.442721997492875,27.012865878743284,11.10223093483991
23,27.908689578295384,27.29594010024055,4.177986313691331
24,32.409308429590055,25.370104408117427,125.06353794944772
25,35.760167413903865,25.37716006431331,14.912508906078774
26,29.066326007661253,28.982959262002616,158.444934669839
27,35.77332054585868,36.60373190840004,13.132503778811198
28,27.526411732359918,27.335075171103064,119.62375604757148
29,33.54860377196239,27.53506011602952,124.24186258680487
30,33.434663477461235,30.85978254411622,117.20572035455513
31,34.15626297806921,27.272755366886866,10.197516288764966
32,34.15241184772956,25.18553936096649,22.193430826699203
33,24.331053400579094,27.902845500733527,124.1536418737598
34,43.67030636427866,30.804250378779187,1.7455578756064223
35,33.207574464222596,31.714804964253737,125.7721018527713
36,35.83330897496454,34.8657624272519,54.979300020043745
37,36.56687136378998,27.29360114753697,127.41691864361198
38,25.06491888610359,26.78473925333729,8.639871214501632
39,34.06516209457977,25.282816586121022,85.24610256020387
40,34.14985331144131,17.264799752858455,121.1708220931238
41,12.27165474301027,25.990814749708605,14.855730902081483
42,27.647393125651064,31.003525390210278,15.910340218263645
43,23.87173242266539,26.8071136185686,41.97064633222972
44,27.84653985149538,25.548618821669496,12.845774145173309
45,29.868638156765016,27.72165501457392,17.003570032842184
46,25.299673356975127,28.22145623569505,21.632184481283968
47,35.04461810008737,29.495203307579366,17.478938597767417
48,31.570545171487503,36.04728710518923,8.405405240728998
49,29.638969524070642,31.97784452199197,13.846182329622167
50,39.516297604925114,30.85828368990112,115.0573288568559
51,26.975219431518962,27.46812099159886,42.465986001416496
52,33.71598188826814,27.41387945622425,119.88446463457839
53,19.870210548391665,27.99439997140307,24.7200944357295
54,34.58241768893652,30.82083738027498,23.339441203804377
55,37.88180336067269,27.492676022896156,44.014976092018046
56,37.79566804790734,28.826280891776968,27.494266348091962
57,30.097738967130503,27.23140411755788,174.28694405478439
58,29.738472921404746,28.02563856159628,116.98532268682186
59,31.384097423279144,29.182554591194357,27.30712129728979
60,26.482301473403822,29.3065409948795,116.75067557978034
61,33.87315848429881,30.312031453496978,129.79648469931746
62,44.27771576877144,30.124597157248314,13.835359539880805
63,32.56500999665497,26.27417037130332,38.245546285056335
64,26.10322915257177,28.485841707297038,121.08362807510063
65,32.835043660920974,28.688435261884024,117.63565671973338
66,39.3712867412429,23.69836896662334,61.95524246399754
67,21.370678730477163,26.734893683657873,155.3264000674871
68,35.596345569386514,25.85903186706161,43.54639418441677
69,33.04918374414345,26.298626270856474,15.32949068085588
70,31.836708472093484,26.78139290639622,124.27506139124407
71,31.192469627341833,26.045814835193372,81.7265828435139
72,34.01284607178256,35.83201513419461,119.03352050965906
73,43.41069458714007,28.44722172905933,71.61360965400306
74,29.655851584810684,27.437236320887912,2.7288545577713736
75,37.387417548607,28.507015871725663,139.1653317443544
76,46.1535305352715,26.210937313447705,18.217416888657176
77,23.893446531519604,30.143442422695735,17.360400863520468
78,34.34574906600086,19.951332549264837,113.68596680170623
79,33.63095226331116,25.14873136313411,130.20884598579363
80,31.586092014834016,27.373351630857304,9.105665101341323
81,38.63564653711809,30.014484432926697,166.19838783407698
82,31.757514492419816,26.557349645257446,30.678652376397046
83,34.37767680325264,32.2922279097113,35.42442861124988
84,21.45515536275004,27.78224016782336,20.153329813541365
85,32.37373173287794,27.391731789570997,136.45618994567099
86,33.14598517953226,23.291635586267226,31.054014460071944
87,47.40845474885686,27.44915174195644,28.42828581104439
88,33.26755693556107,30.85700885181946,16.793240590751697
89,43.863431154969796,30.06154149498358,32.31872620407356
90,26.84204738513559,31.098899472083545,119.67948662531732
91,30.953137996840717,27.632533017480963,38.25883240587426
92,46.031788546681824,31.181752354890705,4.404429992379049
93,27.26984546210057,29.069886377307483,158.63914103339064
94,30.20005912897095,29.00946529843801,25.274806836048356
95,26.526564125656677,27.577403020253414,119.54071812106908
96,26.52615497314678,31.531471078901603,30.705242962471935
97,51.016250044244856,30.381533852130453,127.24103090638245
98,38.67648659864927,27.555835690993693,35.95988405667949
99,28.589266486178992,30.505526901139184,17.365619574561446
100,35.01646821808616,26.61623191154034,75.66421231654199
101,33.35868461495494,25.439939409415558,23.23494566999882
102,33.41803356527021,27.475257526376197,14.271064405159136
103,32.09312237177284,25.96756922385068,26.67205932799416
104,28.91141061940408,27.965886331135586,11.355560314294202
105,35.686857349195016,26.24824018653676,6.849391504771873
106,26.91489038200643,31.528618386929878,126.21033521616067
107,33.32054659421054,28.441498631618458,14.15916353221774
108,21.024864210192494,26.7297030794954,110.47308441107639
109,25.420060471644774,27.15699126067106,106.25334049805325
110,28.257377555753422,29.9410307102859,28.04963187782075
111,37.563444295710944,26.831285241389246,127.89176521071212
112,33.001069688762456,27.0471912902431,20.896310708529356
113,30.891143770592436,25.84651897235372,11.15424916163066
114,29.305474508656566,28.243943570054974,8.387982021201903
115,32.53733762247794,23.56343263009164,39.17904846942028
116,37.026180110328376,31.78235860091946,8.004222340391776
117,36.344071110865976,31.946225482675178,57.91871549155568
118,20.221433145669295,29.703833910392344,141.95419350364187
119,24.64522448933171,30.315702236741657,38.34529535283178
120,34.12621386701316,27.528218172018548,53.65107699649231
121,24.309843846708944,33.813024036352246,26.996100663515882
122,30.476469283093543,29.213554284898787,127.40040977045447
123,36.89609110618162,32.791897388005424,119.18985346441042
124,36.6538097033384,26.5384847872344,45.48420735110508
125,35.00737887552164,26.57770370311315,52.66546720692368
126,28.65272851053527,25.53813903361446,40.279935914429075
127,32.41053515498372,27.12344871511034,120.51807606716935
128,43.09522165422049,27.573446978463796,49.54066650407907
129,23.69069794777598,27.48671707254885,48.06342405419589
130,50.548769695745705,29.312453470291974,4.639626769073882
131,31.410962236476998,31.265128659610806,2.238602757146539
132,33.18046104298475,28.348435564336718,16.340843280232296
133,33.438613037617515,26.864634515362418,88.30546861194271
134,35.43934239818888,31.555857782570072,50.0814187774899
135,35.221564466870944,30.23618727769008,73.02233212195516
136,33.384368560780956,28.435348601094006,97.97154504090813
137,43.20393140645555,30.745854884416858,28.85294617497676
138,30.848466070537235,26.118946626271175,115.97154549547545
139,20.10506523826846,25.790519493491438,125.53268592872823
140,32.860081741788136,28.38335942493876,122.18266253396536
141,33.692857301412545,27.437236320887912,94.37397072821709
142,23.892674691216204,26.728790121971493,117.72330973816992
143,33.0968916409761,27.04920564841803,33.610700204872884
144,26.82444065588069,28.80143099099471,113.22820014130235
145,30.695439043355464,25.204056021153978,28.990659610789937
