,AX6,AX8,AX10,AX12,AX16,AX11,AX13
34,58.57077490593506,75.70040011797441,34.782660976317274,35.26264968620628,59.87507317368142,54.41544998679575,55.011231695102055
35,53.285005370567156,63.87445523442782,37.077241705268605,28.16103560701607,58.262664265553795,51.483471499833676,54.792161173490385
36,48.18757366683879,128.91680243623733,39.34370987453684,35.485172592840975,54.91272366016795,56.334044631477425,57.653986225371455
37,35.68584935135805,85.6791966745838,35.827074620831034,35.96170808392907,64.75518629111812,52.36771269178877,56.8950857169934
38,42.913024230281145,73.9837101431712,48.22616759634275,36.478027293336666,58.41808093291625,52.77921815294908,55.487939844511075
39,59.96775533480665,81.12427978587326,35.763999100460886,31.958755876040897,58.009634163260785,52.40223020173913,56.87270105246068
40,46.91772918375948,15.053430626922506,33.78133668741061,41.35965910316965,57.133597250393144,52.99866322845901,58.99071729874977
41,54.56101416671752,22.31808289691453,33.955180665030284,37.3073770597092,55.10423291982959,49.757984067566575,54.34409217807209
42,60.60690439110679,17.67240009563671,35.02217745130706,35.84276753268469,55.8933700828674,51.758154478469116,56.992658221827575
43,57.322125525325156,69.37104739881165,36.19686760708677,35.32474007356597,60.39667512105329,55.17229255160598,61.67635315083072
44,68.1505594413971,13.000909688108072,34.86034120741337,38.17240879174021,63.91460838685399,50.86618336370093,55.31713374137155
45,41.343674480975785,27.12019888733142,35.76297248902633,34.61004165071532,59.34016493464253,51.406302766348034,52.87514489740263
46,39.67964229647941,6.926727305710388,35.679910837548704,29.462762797684665,55.25795905955965,53.131699076367326,53.45513200678253
47,46.31028396511652,112.29750137234285,35.08086485118945,35.50699481233318,59.46492051665162,51.49882516830105,54.057666110288025
48,38.97642279180965,64.30262270465704,35.56619045356639,27.130867705757062,58.28597272278986,52.1236938712208,56.34919931083829
49,64.25626213127576,80.52338932701242,36.9481046127903,23.700665256013977,56.533403486656766,50.370900817228105,59.55262573488188
50,47.013517083777984,65.8289745797497,36.73049784537645,29.204695288456954,59.4350199491407,51.14981527170046,55.94569315689441
51,55.16029016094869,112.99999314368615,36.087872860774574,37.32031755253654,54.96434283761206,50.81345289941544,52.99804851718821
52,47.03165054032997,53.410120641585365,34.82315553754168,36.92129144831672,55.17519349462163,51.88365959915241,53.73753252620883
53,51.68714324711565,64.67469114794073,36.45061578347971,29.43078748065083,61.028805121552125,51.65222495210844,53.41754846033351
54,41.23512142354586,66.4222445365533,34.422927350645914,25.24273652102235,60.89324336681375,52.198057410187225,57.09654722518966
55,52.883041318029264,1.5589287328952035,32.6975732815212,28.270213387191944,54.805956719916196,52.40223020173913,55.85577182581521
56,59.161928538128564,157.29341584091173,34.27299521620991,34.735368039617356,59.47665714361675,51.482157252573515,56.40098247386833
57,43.52568052428646,25.77783821541759,34.87739595198668,25.575327346369697,60.20397100520468,53.5711462438482,55.464795712747325
58,54.385779812762216,46.28991966790654,38.48502688190075,30.99376097852748,56.71679145202241,53.04494763892353,56.93833095488207
59,101.56240701788438,64.18984847382427,34.303149828697165,36.527524112418,59.86061575293941,54.04581040370977,56.07294386348721
60,44.50131667051731,21.778378102211345,35.88542978014996,30.3332841673277,62.197627398488315,52.73776576835571,56.2806401620521
61,53.717219635840735,72.57279371532492,34.750122844101014,30.875314025672857,52.70550207683111,52.291675024582226,57.7754984779573
62,46.58221673607544,28.919478438314748,33.94347772471299,31.918220385057406,60.254119879786174,56.607874572642764,58.7559545512033
63,47.6896401691938,23.586530447600865,34.30676389635596,29.73656487338507,58.94925979239864,48.9556996382403,57.42461404899154
64,50.94907032359422,6.071262611945118,38.03902127879641,29.165121165910872,54.88049824527535,53.82311302059922,55.13214043857541
65,34.60089609164654,115.21305152618295,35.59430194510397,35.29266606404402,59.92422525119529,52.038975773836384,56.69465998059693
66,42.82113054985657,112.24750705750674,31.005904488788218,29.86112669295609,58.09959073551783,52.5174810207287,55.81911805109118
67,72.66262039391357,59.255368509186916,41.3972266254094,35.19494360842249,57.34752481704256,51.374200517484496,58.13134770975839
68,58.49146966613418,93.49228815261773,34.98200486506984,30.11479012030795,60.760694077382354,46.46982106787964,57.98246712128665
69,81.41802452081856,70.63982485668066,32.38978337507277,26.018434198464554,54.82264893976983,48.76793180788552,57.65112888662083
70,32.99061450445615,85.48263065211565,35.08171603251292,39.24923437923899,58.303783597329264,53.633484240211004,54.71858962873127
71,47.38948364055924,51.095482355207764,36.48142769014542,33.92225128793784,58.856196545093944,55.042811356123515,54.859537783222756
72,47.73514305052355,102.96456293545354,40.17722667938137,35.854307936451605,55.34574632666044,53.881533186305724,56.349257977048204
73,53.212784300249204,64.77561343146719,37.87232125557748,30.508930377448078,61.01670152899625,52.70427739140428,56.71517610733909
74,65.50539878899254,76.98314649907545,36.76622764558476,34.814714363064496,56.88082700173237,52.81771387938239,56.70187530934875
75,48.190954100929225,82.72081410125674,34.73903048278988,31.25414775415615,57.31732433361356,51.668052850007136,56.64690305222123
76,57.36303393075678,25.36681123119608,35.06625202081966,38.672031843090046,52.807142254885726,51.88648691512277,58.24617539776037
77,59.97920882590023,10.801550950421886,35.539426764086336,32.39118730058028,61.09724830164274,52.2191469954985,55.37114867995542
78,59.82074721210956,39.70324477751121,34.75947180753031,38.23330311885756,61.836163496021086,53.86892175161966,57.3475115988585
79,49.114541522684256,20.502300917856235,36.12610715354259,30.238287839674097,57.523244523470794,52.56240085627603,54.45594209961532
80,51.76082343793737,57.35346300376415,36.290779442798545,36.63770777633773,52.682817081245844,48.79283771370354,55.24224302861471
81,46.637794609374986,2.470057519642603,37.59230058704013,27.378340587934208,52.11345331973099,53.32220325547173,53.830962932920976
82,53.076189897052366,108.77649561935749,34.2321098095075,32.30307522612382,64.35890528236104,50.849735824099064,58.269615656370966
83,81.27541035691739,46.34093269878988,37.99902592678814,34.85394810811883,59.272070639769986,53.21648831956124,56.07135355434367
84,53.28756211100371,9.436012872891489,36.6237500055021,33.796761719347934,57.0354978171299,51.21580619522306,52.493153266771884
85,54.474501574094646,3.2724350689410504,35.45922257496121,32.60001418845896,59.67338809691022,51.99568903110795,55.23382392133699
86,66.87623931790529,60.4625954083005,36.021558351095045,30.503746811155175,59.5545238492032,57.64453178203946,59.486931050988204
87,50.15553859174753,9.407053013674883,36.07511286760263,33.64321006788021,57.6345108657109,51.66546607960857,54.278768680106324
88,65.31220626455827,150.53234267578836,35.88542978014996,26.66419774661322,60.94365512483559,55.24805431486889,53.603092064521334
89,48.7213624636152,99.79548176732851,33.88404145231151,31.067010022636886,54.58695127920378,52.04418466392258,57.023488566713596
90,83.32980585489271,23.762949512400397,29.790532643855713,30.777669954719723,61.33185740336638,54.010330650882125,54.9154008943132
91,55.22773097485809,79.2526133281224,34.593856639672474,34.14860692953291,50.94139596722466,51.75094881281638,55.670112337980854
92,78.58718547973041,157.87944593107116,34.99085312493139,32.80272568662406,57.199616860128025,53.96271438142729,54.84282532343933
93,49.475278758973225,70.23978006375548,36.427960944112705,33.64241229488465,55.64721049401463,53.1924148493497,58.71667404671947
94,48.0505267805996,4.821669046394332,41.4539636811593,31.811414230510785,59.13505474547638,54.5741730629641,55.975919751496754
95,55.53424810160385,136.53404870219296,35.968357085172514,32.458554543168255,59.74567785993022,49.88605220714512,55.5590388801682
96,64.40529081545702,142.18044633774372,36.11906138963345,30.78494931369989,55.09509032951505,52.62009679969028,56.83656921323182
97,61.01560318921564,71.33013173091821,36.12610715354259,32.66376491089767,59.13012094767131,51.71659723054773,55.93132958846119
98,49.55044747196973,114.31355964215713,36.67740036761528,36.41322314200375,58.213198151885535,54.00337474781267,57.05432847729944
99,66.52159309167766,18.590430387758925,35.135243795086645,33.10503603508521,56.587211497181954,52.18711329463039,56.84864065751296
100,75.68869561495657,16.97613311153286,29.452482181402036,27.73475229795566,52.56615529046194,52.12728423491161,57.15281393569371
101,70.40296657680206,69.12242049407219,35.763999100460886,35.499847213550346,53.92492721193751,52.44815536645321,56.93678730153491
102,42.949308619037566,48.3298803476307,36.0749293713941,31.401780885797102,57.3966041374686,46.315854277790656,56.589763732598996
103,56.62635360688931,2.0745584802535815,38.60788772315191,26.479247464772047,57.11122975652181,52.66953852164946,54.792342591832316
104,55.81583856072266,9.612113567726922,34.30622015234286,35.47266905259207,58.080452292436846,53.44566603995857,55.13610585306103
105,69.59727829614155,125.67577938378115,37.053793072657726,29.114194539732882,58.766385354848296,56.97409017849597,56.07386971721591
106,58.95260688421656,12.821169201698932,35.53935851234203,32.76766097632703,59.137699643544146,52.15651370047347,55.17171026877686
107,61.10353457670114,61.32465909099188,36.28135805945563,27.130757368097147,54.89676702340455,52.40223020173913,58.04822201212333
108,88.48488848583379,75.27848789038951,31.76428642930378,29.001029191687284,55.50266154205092,53.4078718883028,58.70013524487824
109,76.3492601223853,112.11346961956608,32.45781663754564,31.718278113019764,60.83866850879815,52.25128119679051,53.70182005970167
110,63.34431601977133,65.79308155965731,38.251919597799194,30.813954876292865,55.62597725874519,53.10960130539921,56.585083156712564
111,46.8173776222716,53.88426491849556,38.04368341639559,31.435051601611065,58.43679141733344,51.05819450219463,57.20645585939397
112,56.50064826072476,125.58965822647816,35.51813727047361,29.77362219684866,57.948864714886284,46.65826980007611,56.94346072486814
113,47.40531036792345,89.1947917367642,34.61329934210331,31.02994053957226,59.32885544550066,53.512579852312065,54.83701629570003
114,46.487854519039736,69.72121733607486,36.56666495983775,38.47896435008869,61.218586279831726,53.18263721083242,53.02719013646258
115,57.48355926889088,25.556196129563432,35.48585490201238,32.2674427033887,56.8815180289393,52.15733049214219,54.78064669387995
116,48.364417840634694,81.22334126439016,36.024209698065164,38.150826087974885,58.607620759951274,51.383575729460034,53.61756056373766
117,69.93612230541045,64.45072859102908,35.26539517159422,37.5582980499607,60.546843525850264,56.43252729610858,55.95245017810499
118,47.23459510546328,2.1094198422045345,35.88542978014996,31.014329319163316,58.74585081920261,52.38028358943338,55.25233551168188
119,69.4555622257815,8.914226591434295,35.139828268831145,28.149242060450664,52.31898571479721,53.35769904923053,56.56776079900264
120,67.17577618210876,1.791154429335149,34.99933556471212,32.686397279129196,57.939670312045514,53.708916541614684,55.924449937620665
121,44.325861041357506,123.75596029677065,34.3601608191594,32.10609260988927,53.36902641136918,52.40223020173913,56.42762062325043
122,44.68769238810096,99.03385121138103,35.71736536974981,33.916594320656294,60.95170859716697,52.646841301333424,57.116245710410595
123,39.22673902414527,66.20534587340863,37.538703650316606,33.69957404665193,62.93048971555343,55.99899591131843,53.75191146026407
124,73.05952604067276,30.86409058783443,38.50781424208365,34.92840129526913,60.11767071448491,53.47773601607227,55.8212341324515
125,53.04393811555632,98.9323181131807,38.042598579566295,36.28789803280999,54.87300057157628,55.40637812276128,55.158402474710115
126,155.2058583724049,9.355153288507806,31.337798484067847,30.749756218168162,65.84691773335064,52.017122732147776,56.57178767440304
127,86.130814904599,74.18675438449046,36.07121216689557,34.27215645738608,56.257948197395,52.926457149475674,53.36124666008492
128,59.33544086594195,67.5834370744078,37.418621956337645,32.24727885210628,61.770065797312206,52.27018263931161,51.8918271199475
129,47.28328823734898,85.77842917788206,37.15374035581711,30.702268945612857,63.0751197577358,52.83774208887482,57.920451889902246
130,33.61190310443538,126.56752576590544,36.11396985560991,36.49403881872495,60.339700603263054,50.53528206364919,57.00762542746852
131,53.76139247372915,50.9637679383499,29.739170196254186,35.69450974793158,60.78113355774593,53.15276721803757,55.638406645229956
132,110.01794356907881,0.02676180201743983,34.429457784379146,35.89619030536421,64.46652223023607,57.103952715406535,52.3420607966049
133,44.00078450580519,67.8632559921301,37.01019030122033,32.55391197077399,59.13915120138199,53.38392299342985,56.110751232841864
134,49.422125296205415,35.618735687230064,31.364009949482746,35.076802376403975,58.439403082434154,52.85974721425232,57.98741031052314
135,41.6457208743815,81.21375702028313,35.31429744402181,33.148367977491716,57.728555097044634,52.369601512313686,52.86144534205179
136,52.648388916232605,45.7847496858004,34.35612783428029,34.081406079456016,57.258185160687354,50.25294461089012,54.35600285723404
137,67.70539581790001,73.10966483803311,36.85813059560116,35.30942785578603,58.62112167083257,51.865876586337045,57.27278335950453
138,45.59037982561495,5.216310302359349,33.558554283987974,34.93133784222486,68.41836825402366,54.3123415300451,52.02907435801699
139,43.26512197408537,23.094498855134635,34.99933556471212,39.87412391120554,56.734528593278355,47.8065598993868,54.40605705714405
140,55.218345867548585,55.42079435309628,36.65587473865343,40.15224590446245,58.86650953490453,52.90622382731294,53.42517944351464
141,48.63478200808616,2.090126237104932,36.970589510638554,28.967725512535058,62.87439468921806,52.74098264994222,54.88884377205892
142,55.19810547664624,71.62496791484485,36.68942050449838,32.56396068863519,57.16939405696182,54.7353147498429,58.31404035279576
143,78.52767303755502,113.47158442182861,36.23171635050036,29.527779151482967,53.79555170977135,51.594720808257755,53.74368149900745
144,61.39707200695711,36.90155729155522,43.626630110479525,37.27993023114811,57.14467478249849,52.47479067007552,55.400728225329594
145,56.907100176745296,151.2398744832552,34.96081746570592,31.169420833331028,58.248138978713705,53.8578099516476,55.51053127119319
146,39.547556205200245,18.498460886840046,36.231430796152736,26.098377675938114,57.311407576224575,54.887724031597145,56.37581830973107
147,66.47014152654056,74.11692277797917,34.337320934468046,33.39680009893084,59.920307728018265,56.23528478080736,50.74635725549045
148,64.03378364123162,134.33511099028436,34.75947180753031,28.285526376546517,52.96952060075521,50.47689065578602,56.27476109442638
149,42.091551845632814,41.03062773072006,36.80018282537091,30.254078572891892,57.97166355070636,53.036318607647274,53.56148057443183
150,37.51552753008116,4.256302136146908,37.76650942371914,34.70075375521072,59.560323400001224,50.30240947083262,54.5091591772309
151,93.20992926271703,35.262032897032284,35.01413417560627,35.13676706394518,60.55363915429936,51.73051876883818,58.06567429749474
152,53.64256495485984,3.8668937515364443,34.886348413309776,30.611553931366203,55.26054239150673,54.891098969371065,55.98051832648589
153,49.8388504091042,27.373432832160418,36.07450498405793,26.058182884473155,58.859587556948405,51.621973923757515,53.830962932920976
154,74.3452690805286,160.58142199411927,36.12610715354259,23.856060075245825,56.253228737875666,50.644594171061065,56.16060576791036
155,53.57956902356662,164.92121375014955,35.31408673838784,29.71733375323065,59.46507487053152,51.22489408254698,54.558853446784155
156,46.72588962880408,25.30377997987156,34.507429872029,32.433485304218564,54.12591821082771,52.981557352909654,56.44295762796212
157,42.900881238271374,3.4420067681772397,35.51404887382157,28.312552661649757,61.26128092643147,54.06576661773812,51.868131736254036
158,71.89265434552112,119.11072028521345,35.08371998998734,35.60003358028033,58.97852652788064,51.727020139832405,56.45800506020037
159,81.42950690786083,12.297956763854527,37.373892303516364,36.288778660203896,57.54940854985627,52.71476184699164,53.280050320290265
160,69.41740659831974,54.12091932070563,34.98200486506984,29.996382997550036,57.65984349465518,52.02423124060436,57.683004420015386
161,55.4913363181446,138.6181589046642,34.16269578571998,30.35476483692794,55.34388366991038,52.40077625048437,57.538503240148856
162,49.201957577515564,46.86098455364613,36.12610715354259,31.358802688223264,59.45246300907354,54.22510614076694,54.994685555730705
163,59.72079778958443,173.56252227285378,34.801564707194586,27.097153774599704,59.60333985688712,54.50827233625004,55.39594474801657
164,36.23286132292393,11.86540450366887,34.94174732822532,32.38221366719364,55.8912350213314,49.387522198358575,54.57407415821813
165,54.67317790343649,76.19526157956652,36.12610715354259,34.07414801142271,58.11593007219752,49.376411931224744,56.97662664354776
166,81.42950690786083,68.86218782163449,35.99814589853757,33.84250104204733,58.02665471078196,54.58653911305737,56.711892380844816
167,128.5838236102814,60.965520638680225,40.275369242188326,29.960257643722585,57.96433051119127,52.851224450044526,59.15291616742903
168,100.46530450426135,2.949825715167393,36.12610715354259,29.06088252152658,51.75915883280331,52.006369898157466,58.54030908136344
169,56.99471666007672,70.12002079413175,36.12610715354259,28.439002265675903,60.79097932974842,52.85264189497584,55.173600102981354
170,56.38135857370629,24.678307360769956,36.3508083695958,30.167182624991277,59.71653881682062,53.525624189573904,55.22554565059765
171,45.136902954432564,141.79984583247958,34.93750706552626,29.87856531508475,59.928171990423316,54.91134776909696,55.23863678782882
172,66.84923100327404,1.0297482382933814,38.07027873495837,22.13832364009039,58.564507248542554,50.151751233017514,55.46591353617739
173,63.49299776121163,180.3864251621981,34.81554577544264,35.436305102887296,55.598108279924936,52.1762421663416,55.4778332552722
174,40.89096425387036,120.23058133518158,38.04727239414504,32.513915087228284,58.43486681259866,51.41825412610212,55.74219492767474
175,47.577085892308936,131.44302420154986,38.40357674398917,42.1436203804049,56.62890581158784,50.3616534324261,55.37323044455077
176,60.096960134415475,17.007058665945692,36.97471220113996,33.07953533524687,57.75878276570688,52.60850782762573,59.850609306306346
177,41.480658671409415,80.14275980440854,32.73575643574822,38.92138696544292,60.90788495361615,52.15273350271939,54.35499850474461
178,68.3981909315258,71.78521312511438,35.763999100460886,39.14539995053042,54.781348587167784,53.28564564076144,53.46768682233844
179,64.2462225328056,6.579522721983596,34.690503049055835,32.016324358942796,54.6057943346348,57.10249968370497,57.04582527736249
180,59.03101332547072,105.8375732846175,37.20413442448258,30.12876853985431,58.316061221187404,52.40223020173913,55.88768974763124
181,43.136210501431734,168.01400980325982,31.73996423917147,21.288212899315216,63.45607884413471,49.71255391161317,55.26322453162705
182,42.248003018241135,127.6548274044944,36.92875924618352,28.211350733440575,55.4846783591709,51.296893340734314,56.25414441221461
183,60.53186630557125,105.70709851952553,39.51893058346178,31.728488080045395,58.33241594540732,52.92685912377421,57.35201342434568
184,78.45188670221845,58.542598073212154,33.5170135304175,34.487348732030306,61.584118262296116,53.38198518810497,56.08921232074376
185,104.36639348939838,97.65722545070778,38.867147949203485,29.92715836648963,59.53114602547729,53.83417126333883,52.75571708542108
186,46.02772312368147,3.0766628329132324,34.98200486506984,30.88780840832154,60.482988367855455,51.848490290714786,56.18219667335585
187,60.73368485294552,14.494009195924875,34.17499240239093,30.759524891059744,58.16366644735324,52.012215856452954,55.62809044572382
188,65.5096522274231,64.97405376641113,36.801484792724686,26.90148681580187,59.67567131152083,51.43605980305885,57.983226709190276
189,64.20624764159385,71.6336925120765,36.71702199313721,30.536957487128273,57.692278506756054,53.57497684710378,56.00524250102109
190,69.56995206890073,73.24589722220365,36.0714316807341,31.772391322430412,60.29986449516512,52.74695448657959,57.530033655792195
191,47.87491046373487,149.19085083475926,34.80269262189262,33.48097251927057,58.90808351296415,54.101069734935884,57.33291819927523
192,50.45086400885874,72.67182069571932,31.898015738054685,33.39731794054503,53.56161767583871,52.21288625441862,58.945765818799174
193,43.73823043009677,65.84493077505847,36.35368949995848,29.034747787936368,56.68783124397043,54.02452810642194,57.49809140523001
194,49.95474213600084,25.861851491417028,35.233678782575254,30.977322787696682,57.45112360448718,49.036208921461586,60.44013317833861
195,54.68723621111293,32.225834996464975,34.02854972960322,34.70574425821117,61.377299895838185,50.89070776646819,55.33338616628905
196,56.02580232326985,69.25226515276883,34.75947180753031,31.095553982967367,63.36638887653261,51.425138069425024,60.174102874219585
197,48.46561465506104,7.248824208811895,36.78358814223614,33.31411287114094,50.12717116909304,53.24941289624774,55.86641834261541
198,37.703647596123645,45.787769873583755,39.86880961853846,34.85061911264862,59.99846367436825,52.74098264994222,49.29835417677198
199,46.87913017093025,63.02432736154727,35.15714082854154,34.13363430121825,57.05979438673631,50.053300053592636,56.72223140563981
200,60.47877594009595,17.770793813742337,40.90018005297721,30.825861769123495,60.37270541402367,49.33244462037532,54.4416857978985
201,62.34065399063803,111.57690987135533,35.37026459532384,31.60262476188981,67.22990272200602,51.24228011266885,56.32497388612356
202,31.0381452653347,16.56655274162871,35.46117469466692,29.667830421952214,57.493455750396436,53.3083508309144,55.23283998162334
203,97.81489743747245,163.29314154193236,36.66747655974045,32.70285362295965,55.15624687524912,52.74098264994222,53.46780237674101
204,53.3490883505783,104.38855753328431,34.96646510999141,34.58912346573302,59.41411792097895,52.722713066324225,57.43602982459862
205,61.24452912424729,77.53354818737377,35.11431150530138,35.91739933036156,59.8185947211607,54.09604827236247,59.82093425078667
206,46.32668907977291,12.220332035774087,36.79432695652139,33.27322399267938,59.894235880776264,53.24444338629525,56.7959615716794
207,92.55799493638533,72.59146690719963,37.59230058704013,33.17031488762937,60.07980808192769,52.93757525732911,54.83724154494685
208,45.62349200492343,38.88412075320003,30.49520744311445,36.72459080159352,54.9946257926971,54.51462323048563,59.31614082944524
209,51.91016568779954,92.41426047448832,36.49350373170718,33.46435058643022,62.52209587337832,50.03587132952509,57.94992914484149
210,55.28647260354946,132.86849420553185,36.99199110765699,37.02615983301205,61.64675354751382,51.44153631743262,59.020172037534124
211,47.305341946106246,51.96883617534093,35.12265654820787,33.231943338809884,52.26088658237184,52.66772008783637,56.01654698892638
212,106.11347937820915,96.99567965019935,35.7178279341092,32.628516834292675,56.21983436496309,53.645035735990625,58.45743162510045
213,45.0962285033454,10.065716776442937,34.17233519623262,31.010447868217447,57.92083022668435,53.5686451490418,58.042632775903094
214,94.96218631009299,83.10934129790184,31.469525618366877,33.15041655625702,61.25201525508572,52.120407065889616,56.882137772791026
215,41.29080720365979,3.1132038529165595,38.130475055181044,34.718000753013555,54.6605043444248,54.583966711595615,58.91712222509396
216,45.4243192767698,0.2000766156263889,32.70506059024076,35.54540314586439,57.414861738922845,50.72593333014879,57.46885197928799
217,51.58284013555765,53.4933100044734,36.12610715354259,26.771476054477365,52.55455978698454,53.30018706031509,57.624989617800004
218,69.7093437457886,20.96063139618148,35.518471848192966,33.48701531503158,65.8870634608461,52.47167472669842,59.22517628919839
219,65.55919055431097,105.08347696009076,36.34087674062281,33.14324259712477,55.23298881500565,52.66871341801683,53.138917278637145
220,52.55178192834364,104.89540745515879,36.12610715354259,31.71748816573846,55.7567173928176,51.173884406760216,57.69407826678205
221,76.46349640752872,158.882267186118,31.143775039832793,33.729517834106446,57.44106528273813,55.030576113256636,55.271406866964774
222,51.088213577467634,151.67391209016927,33.08154332720829,32.65400598997736,53.02590824368721,54.07289712609401,56.32291330553352
223,50.320408388053636,40.22231565374504,35.27458752848873,33.01306889343278,57.87727420439724,56.690326591106306,52.665121983276286
224,54.60942502509705,54.94149492837245,34.796424920406224,37.34050408203943,49.94146824354915,54.0065452214793,60.43180880218505
225,44.97402393735937,138.93052034195608,36.055252563077744,33.9822218733875,56.57488575135457,51.158717546130504,57.57915044089863
226,48.70896654706493,136.7685881001844,35.29950264385197,36.05341421330686,60.03664194726967,51.93998637790456,55.015036394376686
227,48.723338800212424,64.8678624516181,34.63030801596115,27.67960874780007,57.30015945722004,50.818765363872714,53.738396764848154
228,52.050205724855985,34.65545624764107,35.58311425106985,30.65467635365067,59.17826513544691,55.09498638212004,55.423074567319446
229,44.849537398602266,79.7985558123118,35.86368254580003,35.749379795519864,58.59919687476761,53.38729349873957,56.4045027649271
230,63.443335715305416,132.63240023405265,37.96678939498014,29.36587966867364,59.551157567194345,52.28311368793758,55.511822531898346
231,54.25177324124276,72.41573738306178,34.52399702552664,32.80103682370148,52.00904314628211,53.36645315546027,57.08303296330408
232,119.36175820146654,164.727921552995,34.99933556471212,35.39612247355276,57.0132961270722,51.9681278928584,56.039365464807
233,51.94820942179651,19.074218536378485,37.00569491235021,30.855760659060426,62.16857250210541,53.16664587484958,56.858703642171925
234,61.25003856344542,69.44441103719201,36.12610715354259,34.66986770530278,56.54673851687171,51.89793212353502,53.68009945929862
235,50.1149625572191,5.862618234699097,34.98013707116821,33.974100599322554,56.89063496681,53.16810714187051,51.970892968073365
236,79.28715559811569,70.12002079413175,36.910738066213895,30.225801985472554,61.372501719031796,47.40645253406235,52.85953069410135
237,49.63972758422726,80.25640973700224,35.763999100460886,31.52951586023961,56.35977535586131,51.08534491370118,57.177467477940695
238,58.86571141147772,79.93702263426789,37.464666014524454,36.56847792024714,57.97488530721538,51.383575729460034,55.05627806873395
239,56.55286012138913,5.629609525396013,35.84079198728874,37.02181579087819,57.45810893022482,52.1762421663416,57.02470728052989
