START TIME: 01/08/2020 04:39:26.725 PM
FINISH TIME: 01/08/2020 05:12:13.555 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,-8.5515146111519771E-06,3.6122253275940225E-09,0,GOOD,GOOD
2,0,0,-0.00050007412578966729,3.6013597402717281E-09,19.26,GOOD,GOOD
2,0,0,-0.001025812499344947,3.501101137876698E-09,38.52,GOOD,GOOD
2,0,0,-0.0015739500439990708,3.5934769342952632E-09,57.78,GOOD,GOOD
2,0,0,-0.0021492204168401001,3.4668167210645394E-09,77.04,GOOD,GOOD
2,0,0,-0.0027495974717228135,3.5976745130346743E-09,96.3,GOOD,GOOD
2,0,0,-0.0033826213727081232,3.6232671749914655E-09,115.56,GOOD,GOOD
2,0,0,-0.0040370459635111107,3.3898784955190925E-09,134.82,GOOD,GOOD
2,0,0,-0.0047313814498317411,3.4554947878474329E-09,154.08,GOOD,GOOD
2,0,0,-0.0054530486197766305,3.4436884769582798E-09,173.34,GOOD,GOOD
2,0,0,-0.0062131155496115472,3.4129537982963883E-09,192.6,GOOD,GOOD
2,0,0,-0.0070035359570589676,3.2905314114428752E-09,211.86,GOOD,GOOD
2,0,0,-0.0078305448676726976,3.3412731810360053E-09,231.13,GOOD,GOOD
2,0,0,-0.0086995812017807757,3.3160126408903927E-09,250.39,GOOD,GOOD
2,0,0,-0.0096090224743266128,3.1650359533018622E-09,269.65,GOOD,GOOD
2,0,0,-0.010561558819104803,2.9469570009951539E-09,288.91,GOOD,GOOD
2,0,0,-0.011559647664041646,3.0037210714884111E-09,308.17,GOOD,GOOD
2,0,0,-0.01260580701901564,2.9019303695877145E-09,327.43,GOOD,GOOD
2,0,0,-0.013699543523622813,2.7449894159402198E-09,346.69,GOOD,GOOD
2,0,0,-0.014840803763738719,2.7000340770724591E-09,365.95,GOOD,GOOD
2,0,0,-0.016041509471385426,2.6638880671399121E-09,385.21,GOOD,GOOD
2,0,0,-0.017298513060791106,2.5751744126747587E-09,404.47,GOOD,GOOD
2,0,0,-0.018612669252400717,2.5312421680444565E-09,423.73,GOOD,GOOD
2,0,0,-0.019990257198542857,2.3925810134606633E-09,442.99,GOOD,GOOD
2,0,0,-0.021431133806937591,2.2829689697817031E-09,462.25,GOOD,GOOD
2,0,0,-0.022941432373436481,2.0864792436312744E-09,481.51,GOOD,GOOD
2,0,0,-0.024522594658660656,1.9930968591608209E-09,500.77,GOOD,GOOD
2,0,0,-0.026178901216602116,1.9533079201509501E-09,520.03,GOOD,GOOD
2,0,0,-0.027908757079418808,1.8292369426840253E-09,539.29,GOOD,GOOD
2,0,0,-0.02972439609156715,1.7000295819865745E-09,558.55,GOOD,GOOD
2,0,0,-0.031623266318683001,1.4835093506152681E-09,577.81,GOOD,GOOD
2,0,0,-0.033615421207216646,1.4034361744046859E-09,597.07,GOOD,GOOD
2,0,0,-0.035694869598837616,1.3496735240065208E-09,616.33,GOOD,GOOD
2,0,0,-0.037877382904596871,1.1424636675177348E-09,635.59,GOOD,GOOD
2,0,0,-0.040161630891171668,1.1677947420894268E-09,654.85,GOOD,GOOD
2,0,0,-0.042552146424407758,1.1456258159736567E-09,674.11,GOOD,GOOD
2,0,0,-0.04505817006188044,9.7729852990231286E-10,693.36,GOOD,GOOD
2,0,0,-0.047679006615515281,8.1450580713143892E-10,712.62,GOOD,GOOD
2,0,0,-0.050424425205580214,8.5997209731398576E-10,731.88,GOOD,GOOD
2,0,0,-0.053298293515561694,6.1290643835664583E-10,751.14,GOOD,GOOD
2,0,0,-0.056308163727653661,5.5994322596662654E-10,770.4,GOOD,GOOD
2,0,0,-0.059459800670200423,5.1821747978105981E-10,789.66,GOOD,GOOD
2,0,0,-0.062762709017249466,3.4970394216903142E-10,808.92,GOOD,GOOD
2,0,0,-0.066218177315873983,3.2391709813456494E-10,828.18,GOOD,GOOD
2,0,0,-0.069833928326966874,1.1023391113138698E-10,847.44,GOOD,GOOD
2,0,0,-0.073623115922648141,8.9913400591190069E-11,866.7,GOOD,GOOD
2,0,0,-0.077590253790254332,-1.5756464912230402E-11,885.96,GOOD,GOOD
2,0,0,-0.081744113128836393,4.8744615284381418E-12,905.22,GOOD,GOOD
2,0,0,-0.086094597678898419,-1.4761153594617942E-10,924.48,GOOD,GOOD
2,0,0,-0.090648852271651009,-1.5538668608656994E-10,943.74,GOOD,GOOD
2,0,0,-0.095414637576280825,-4.0455871492643858E-10,963,GOOD,GOOD
2,0,0,-0.10041144447026698,-3.9725336830955816E-10,982.26,GOOD,GOOD
2,0,0,-0.10563865703685445,-4.3910157523867671E-10,1001.52,GOOD,GOOD
2,0,0,-0.11111277721098349,-4.6146563968008803E-10,1020.78,GOOD,GOOD
2,0,0,-0.11684565940425241,-6.1599528957257701E-10,1040.04,GOOD,GOOD
2,0,0,-0.12284961970090069,-7.9156706676961979E-10,1059.3,GOOD,GOOD
2,0,0,-0.12913174039250511,-6.6093517276105411E-10,1078.56,GOOD,GOOD
2,0,0,-0.13571469416936438,-6.9508037194927473E-10,1097.82,GOOD,GOOD
2,0,0,-0.14260639000972941,-7.4129795476277133E-10,1117.08,GOOD,GOOD
2,0,0,-0.14982236182705425,-7.4442046916905295E-10,1136.34,GOOD,GOOD
2,0,0,-0.15737615311154701,-7.260650306576686E-10,1155.6,GOOD,GOOD
2,0,0,-0.16528620374304839,-9.2976552212041493E-10,1174.88,GOOD,GOOD
2,0,0,-0.17356928943111763,-7.9630174897486625E-10,1194.2,GOOD,GOOD
2,0,0,-0.1822418531400242,-7.4576549177830015E-10,1213.56,GOOD,GOOD
2,0,0,-0.19132071982402279,-7.6568565222100686E-10,1232.96,GOOD,GOOD
2,0,0,-0.20083026378085492,-8.5812679856980527E-10,1252.42,GOOD,GOOD
2,0,0,-0.21078631996756611,-6.741398607219709E-10,1271.92,GOOD,GOOD
