START TIME: 01/08/2020 06:42:58.005 PM
FINISH TIME: 01/08/2020 07:15:44.825 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,-7.682473161603589E-06,2.7953507032151159E-09,0,GOOD,GOOD
2,0,0,-0.00050089855457336678,2.8078951515183714E-09,19.27,GOOD,GOOD
2,0,0,-0.0010244667110754745,3.0819530401350525E-09,38.53,GOOD,GOOD
2,0,0,-0.0015730010292354273,2.9712695527265416E-09,57.79,GOOD,GOOD
2,0,0,-0.0021488403129744857,2.8613901766324151E-09,77.05,GOOD,GOOD
2,0,0,-0.0027488112609747699,2.8742245440531767E-09,96.31,GOOD,GOOD
2,0,0,-0.0033789024971285506,3.0039247138912257E-09,115.57,GOOD,GOOD
2,0,0,-0.0040384027092184444,3.0304369873067075E-09,134.83,GOOD,GOOD
2,0,0,-0.0047317993063426111,2.7980335749505842E-09,154.08,GOOD,GOOD
2,0,0,-0.0054507961646225846,2.7990713576132433E-09,173.34,GOOD,GOOD
2,0,0,-0.006210759932049067,2.8273799215921621E-09,192.6,GOOD,GOOD
2,0,0,-0.0070010427152799298,2.615282508296385E-09,211.86,GOOD,GOOD
2,0,0,-0.0078307895610789623,2.5885982549347062E-09,231.12,GOOD,GOOD
2,0,0,-0.0086998036511924982,2.6108352977510194E-09,250.38,GOOD,GOOD
2,0,0,-0.0096082476452983706,2.6069183385748137E-09,269.64,GOOD,GOOD
2,0,0,-0.010564212283984581,2.5731408539895077E-09,288.9,GOOD,GOOD
2,0,0,-0.011562566016785248,2.345503783018706E-09,308.16,GOOD,GOOD
2,0,0,-0.012604945745382561,2.188228492211398E-09,327.42,GOOD,GOOD
2,0,0,-0.013699885934583926,2.2437160865310683E-09,346.68,GOOD,GOOD
2,0,0,-0.014845759482059214,2.155946727121959E-09,365.94,GOOD,GOOD
2,0,0,-0.01604020519565268,1.9892657188280948E-09,385.2,GOOD,GOOD
2,0,0,-0.017298231202457923,1.9473445935366798E-09,404.46,GOOD,GOOD
2,0,0,-0.018614063642887577,2.0038367529484971E-09,423.72,GOOD,GOOD
2,0,0,-0.019991508420551675,1.9936970134339985E-09,442.98,GOOD,GOOD
2,0,0,-0.021430743323264254,1.8171631894335675E-09,462.24,GOOD,GOOD
2,0,0,-0.022942044167090926,1.8102427570344399E-09,481.5,GOOD,GOOD
2,0,0,-0.024522801393062559,1.7031375837169389E-09,500.76,GOOD,GOOD
2,0,0,-0.02617613387228231,1.5479915177394726E-09,520.02,GOOD,GOOD
2,0,0,-0.027906817884721557,1.4769686335514069E-09,539.28,GOOD,GOOD
2,0,0,-0.029724085830330638,1.2872166001412477E-09,558.54,GOOD,GOOD
2,0,0,-0.031623343394805561,1.2264131322325232E-09,577.8,GOOD,GOOD
2,0,0,-0.033613036889957433,1.1155957331180761E-09,597.06,GOOD,GOOD
2,0,0,-0.035697401482069131,1.0081017478003107E-09,616.32,GOOD,GOOD
