[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1578616132.216000 1/9/2020, 6:28:52 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, MC7-1r
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: FC-ZFC LTSIRM and RTSIRM LTD 10K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1578616132.196,,0.000000e+000,1.000068e+001,7.524143e-004,0.000000e+000,3,9.950376e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,3.004074e-002,0.000000e+000,0,,0,
1578616214.396,,0.000000e+000,1.557815e+001,7.388075e-004,0.000000e+000,3,9.949428e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.895496e-001,0.000000e+000,0,,0,
1578616286.956,,0.000000e+000,2.166238e+001,6.839084e-004,0.000000e+000,3,9.953205e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.407902e-001,0.000000e+000,0,,0,
1578616336.406,,0.000000e+000,2.571951e+001,6.460848e-004,0.000000e+000,3,9.952355e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.811096e-001,0.000000e+000,0,,0,
1578616394.606,,0.000000e+000,3.048988e+001,6.080944e-004,0.000000e+000,3,9.965531e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.429493e-001,0.000000e+000,0,,0,
1578616456.376,,0.000000e+000,3.554979e+001,5.679397e-004,0.000000e+000,3,9.963788e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.157104e-001,0.000000e+000,0,,0,
1578616517.796,,0.000000e+000,4.060427e+001,5.361026e-004,0.000000e+000,3,9.964253e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.708328e-001,0.000000e+000,0,,0,
1578616577.627,,0.000000e+000,4.552367e+001,5.182806e-004,0.000000e+000,3,9.970153e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.607201e-001,0.000000e+000,0,,0,
1578616637.587,,0.000000e+000,5.053978e+001,5.048241e-004,0.000000e+000,3,9.963349e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.004181e+000,0.000000e+000,0,,0,
1578616697.887,,0.000000e+000,5.554383e+001,4.913975e-004,0.000000e+000,3,9.968322e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.130783e-001,0.000000e+000,0,,0,
1578616757.287,,0.000000e+000,6.048571e+001,4.830043e-004,0.000000e+000,3,9.963028e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.998032e-001,0.000000e+000,0,,0,
1578616817.917,,0.000000e+000,6.555298e+001,4.724393e-004,0.000000e+000,3,9.964374e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.538193e-001,0.000000e+000,0,,0,
1578616878.477,,0.000000e+000,7.060036e+001,4.601929e-004,0.000000e+000,3,9.961075e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.533691e-001,0.000000e+000,0,,0,
1578616937.357,,0.000000e+000,7.558922e+001,4.514778e-004,0.000000e+000,3,9.962621e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.474503e-001,0.000000e+000,0,,0,
1578616996.837,,0.000000e+000,8.050432e+001,4.401483e-004,0.000000e+000,3,9.962118e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.091187e-001,0.000000e+000,0,,0,
1578617057.457,,0.000000e+000,8.558593e+001,4.265903e-004,0.000000e+000,3,9.955504e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.901428e-001,0.000000e+000,0,,0,
1578617116.847,,0.000000e+000,9.062312e+001,4.154582e-004,0.000000e+000,3,9.955174e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.743958e-001,0.000000e+000,0,,0,
1578617176.157,,0.000000e+000,9.560174e+001,4.011726e-004,0.000000e+000,3,9.956725e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.450226e-001,0.000000e+000,0,,0,
1578617236.517,,0.000000e+000,1.006513e+002,3.836622e-004,0.000000e+000,3,9.957184e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.027397e+000,0.000000e+000,0,,0,
1578617295.878,,0.000000e+000,1.055835e+002,3.675981e-004,0.000000e+000,3,9.950826e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.719025e-001,0.000000e+000,0,,0,
1578617355.618,,0.000000e+000,1.105483e+002,3.461986e-004,0.000000e+000,3,9.955436e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.754028e-001,0.000000e+000,0,,0,
1578617415.078,,0.000000e+000,1.155463e+002,3.175315e-004,0.000000e+000,3,9.968634e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.545990e-001,0.000000e+000,0,,0,
1578617486.338,,0.000000e+000,1.215121e+002,2.852762e-004,0.000000e+000,3,9.960241e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.155045e-001,0.000000e+000,0,,0,
1578617535.728,,0.000000e+000,1.256352e+002,2.687626e-004,0.000000e+000,3,9.952897e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.561996e-001,0.000000e+000,0,,0,
1578617594.628,,0.000000e+000,1.305779e+002,2.536286e-004,0.000000e+000,3,9.968281e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.026596e+000,0.000000e+000,0,,0,
1578617654.218,,0.000000e+000,1.354640e+002,2.418263e-004,0.000000e+000,3,9.952766e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,8.813934e-001,0.000000e+000,0,,0,
1578617715.248,,0.000000e+000,1.406500e+002,2.299248e-004,0.000000e+000,3,9.954674e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.095001e-001,0.000000e+000,0,,0,
