[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1578671432.553000 1/10/2020, 9:50:32 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, AX21-7-sc
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: FC-ZFC LTSIRM and RTSIRM LTD (settle 5 scans).seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1578672258.625,,2.500000e+004,2.494670e+002,2.613893e-003,0.000000e+000,3,9.796950e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.748993e-001,0.000000e+000,0,,0,
1578672328.625,,2.500000e+004,2.444709e+002,2.582514e-003,0.000000e+000,3,9.788395e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.669037e-001,0.000000e+000,0,,0,
1578672398.475,,2.500000e+004,2.394621e+002,2.779105e-003,0.000000e+000,3,9.795259e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.023499e+000,0.000000e+000,0,,0,
1578672463.335,,2.500000e+004,2.343669e+002,2.869545e-003,0.000000e+000,3,9.785540e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.072403e+000,0.000000e+000,0,,0,
1578672526.585,,2.500000e+004,2.292910e+002,2.967424e-003,0.000000e+000,3,9.793074e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.106506e+000,0.000000e+000,0,,0,
1578672587.795,,2.500000e+004,2.243889e+002,3.066107e-003,0.000000e+000,3,9.785644e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.203613e+000,0.000000e+000,0,,0,
1578672648.135,,2.500000e+004,2.193871e+002,3.170169e-003,0.000000e+000,3,9.790180e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.048508e+000,0.000000e+000,0,,0,
1578672709.475,,2.500000e+004,2.144346e+002,3.281953e-003,0.000000e+000,3,9.780506e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.118500e+000,0.000000e+000,0,,0,
1578672769.605,,2.500000e+004,2.094608e+002,3.396026e-003,0.000000e+000,3,9.781259e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.040009e+000,0.000000e+000,0,,0,
1578672831.495,,2.500000e+004,2.043773e+002,3.522646e-003,0.000000e+000,3,9.781373e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.055313e+000,0.000000e+000,0,,0,
1578672891.405,,2.500000e+004,1.993463e+002,3.649834e-003,0.000000e+000,3,9.777675e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.153702e+000,0.000000e+000,0,,0,
1578672950.605,,2.500000e+004,1.943992e+002,3.782029e-003,0.000000e+000,3,9.775643e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.924011e-001,0.000000e+000,0,,0,
1578673011.496,,2.500000e+004,1.893625e+002,3.922720e-003,0.000000e+000,3,9.782280e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.071899e+000,0.000000e+000,0,,0,
1578673070.716,,2.500000e+004,1.844061e+002,4.071234e-003,0.000000e+000,3,9.772108e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.077698e+000,0.000000e+000,0,,0,
1578673130.966,,2.500000e+004,1.793377e+002,4.229143e-003,0.000000e+000,3,9.773049e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.192795e+000,0.000000e+000,0,,0,
1578673189.826,,2.500000e+004,1.743998e+002,4.392260e-003,0.000000e+000,3,9.771994e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.101608e+000,0.000000e+000,0,,0,
1578673250.562,,2.500000e+004,1.692666e+002,4.603851e-003,0.000000e+000,3,9.654915e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.116302e+000,0.000000e+000,0,,0,
1578673308.962,,2.500000e+004,1.643824e+002,4.757000e-003,0.000000e+000,3,9.765542e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.220703e+000,0.000000e+000,0,,0,
1578673368.982,,2.500000e+004,1.593927e+002,4.959226e-003,0.000000e+000,3,9.766777e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.110199e+000,0.000000e+000,0,,0,
1578673426.842,,2.500000e+004,1.543806e+002,5.165094e-003,0.000000e+000,3,9.767170e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.044693e+000,0.000000e+000,0,,0,
1578673484.942,,2.500000e+004,1.493908e+002,5.364637e-003,0.000000e+000,3,9.768524e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.162201e+000,0.000000e+000,0,,0,
1578673544.542,,2.500000e+004,1.443828e+002,5.553031e-003,0.000000e+000,3,9.743665e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.157104e+000,0.000000e+000,0,,0,
1578673602.492,,2.500000e+004,1.393218e+002,5.887811e-003,0.000000e+000,3,9.763184e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.070389e+000,0.000000e+000,0,,0,
1578673660.862,,2.500000e+004,1.344092e+002,6.164295e-003,0.000000e+000,3,9.759079e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.886017e-001,0.000000e+000,0,,0,
1578673718.253,,2.500000e+004,1.293618e+002,6.459582e-003,0.000000e+000,3,9.714632e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,9.999084e-001,0.000000e+000,0,,0,
1578673776.373,,2.500000e+004,1.243186e+002,6.609831e-003,0.000000e+000,3,9.766347e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.022095e+000,0.000000e+000,0,,0,
1578673833.473,,2.500000e+004,1.193714e+002,6.636820e-003,0.000000e+000,3,9.433998e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.120705e+000,0.000000e+000,0,,0,
1578673889.883,,2.500000e+004,1.144236e+002,7.484192e-003,0.000000e+000,3,9.722623e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.140900e+000,0.000000e+000,0,,0,
1578673946.963,,2.500000e+004,1.093633e+002,7.927414e-003,0.000000e+000,3,9.752912e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.164406e+000,0.000000e+000,0,,0,
1578674002.483,,2.500000e+004,1.043815e+002,8.296971e-003,0.000000e+000,3,9.729149e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.082893e+000,0.000000e+000,0,,0,
1578674057.873,,2.500000e+004,9.932719e+001,8.865590e-003,0.000000e+000,3,9.753426e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.246307e+000,0.000000e+000,0,,0,
1578674123.103,,2.500000e+004,9.316936e+001,9.370952e-003,0.000000e+000,3,9.761021e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.016975e+000,0.000000e+000,0,,0,
1578674163.943,,2.500000e+004,8.928775e+001,9.994377e-003,0.000000e+000,3,9.743152e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.164406e+000,0.000000e+000,0,,0,
1578674217.493,,2.500000e+004,8.420094e+001,1.062174e-002,0.000000e+000,3,9.719191e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.276840e+000,0.000000e+000,0,,0,
1578674267.073,,2.500000e+004,7.941985e+001,1.140330e-002,0.000000e+000,3,9.748747e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.105675e+000,0.000000e+000,0,,0,
1578674318.163,,2.500000e+004,7.431456e+001,1.245764e-002,0.000000e+000,3,9.646549e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.220573e+000,0.000000e+000,0,,0,
1578674369.333,,2.500000e+004,6.931664e+001,1.319100e-002,0.000000e+000,3,9.745678e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.298019e+000,0.000000e+000,0,,0,
1578674416.774,,2.500000e+004,6.429431e+001,1.427397e-002,0.000000e+000,3,9.743770e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.357750e+000,0.000000e+000,0,,0,
1578674465.024,,2.500000e+004,5.914016e+001,1.556845e-002,0.000000e+000,3,9.743603e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.264023e+000,0.000000e+000,0,,0,
1578674511.774,,2.500000e+004,5.438257e+001,1.692379e-002,0.000000e+000,3,9.747532e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.198719e+000,0.000000e+000,0,,0,
1578674575.824,,2.500000e+004,4.811510e+001,1.894640e-002,0.000000e+000,3,9.750455e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.089447e+000,0.000000e+000,0,,0,
1578674613.504,,2.500000e+004,4.440600e+001,2.063579e-002,0.000000e+000,3,9.739133e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.166859e+000,0.000000e+000,0,,0,
1578674664.754,,2.500000e+004,3.926542e+001,2.321247e-002,0.000000e+000,3,9.737889e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.146751e+000,0.000000e+000,0,,0,
1578674711.994,,2.500000e+004,3.436581e+001,2.640763e-002,0.000000e+000,3,9.734606e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.227219e+000,0.000000e+000,0,,0,
1578674758.534,,2.500000e+004,2.920589e+001,3.081221e-002,0.000000e+000,3,9.726480e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.228170e+000,0.000000e+000,0,,0,
1578674801.434,,2.500000e+004,2.416145e+001,3.709846e-002,0.000000e+000,3,9.732160e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.617239e+000,0.000000e+000,0,,0,
1578674857.344,,2.500000e+004,1.968109e+001,4.480271e-002,0.000000e+000,3,9.716907e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,5.327206e-001,0.000000e+000,0,,0,
1578674946.404,,2.500000e+004,1.252708e+001,6.557235e-002,0.000000e+000,3,9.724605e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,1.908540e+000,0.000000e+000,0,,0,
1578676369.486,,2.500000e+004,9.998993e+000,8.003351e-002,0.000000e+000,3,9.708114e-001,0.000000e+000,,,,,,,,,,,,,,32,1,4.000000e+000,3.421402e-002,0.000000e+000,0,,0,
1578676957.507,,0.000000e+000,1.001193e+001,2.447862e-004,2.138667e-005,3,9.475989e-001,8.736878e+000,,,,,,,,,,,,,,32,5,4.000000e+000,1.056795e-001,0.000000e+000,0,,0,
1578677151.177,,0.000000e+000,1.498422e+001,2.158490e-004,1.587563e-005,3,9.241461e-001,7.354973e+000,,,,,,,,,,,,,,32,5,4.000000e+000,6.867981e-002,0.000000e+000,0,,0,
1578677367.888,,0.000000e+000,2.000065e+001,1.422221e-004,1.261206e-006,3,9.937483e-001,8.867866e-001,,,,,,,,,,,,,,32,5,4.000000e+000,8.790970e-003,0.000000e+000,0,,0,
1578677580.798,,0.000000e+000,2.500016e+001,1.059718e-004,3.717314e-005,3,9.272753e-001,3.507833e+001,,,,,,,,,,,,,,32,5,4.000000e+000,2.210045e-002,0.000000e+000,0,,0,
1578677798.038,,0.000000e+000,3.000117e+001,5.711887e-005,5.187276e-007,3,9.836284e-001,9.081546e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.389359e-003,0.000000e+000,0,,0,
1578678019.719,,0.000000e+000,3.500247e+001,2.849137e-005,2.833993e-005,3,7.822925e-001,9.946849e+001,,,,,,,,,,,,,,32,5,4.000000e+000,4.428864e-003,0.000000e+000,0,,0,
1578678258.419,,0.000000e+000,4.000361e+001,1.226389e-005,4.880948e-005,3,8.156666e-001,3.979934e+002,,,,,,,,,,,,,,32,5,4.000000e+000,5.619049e-003,0.000000e+000,0,,0,
1578678502.109,,0.000000e+000,4.500576e+001,2.995805e-005,2.189197e-007,3,9.706880e-001,7.307541e-001,,,,,,,,,,,,,,32,5,4.000000e+000,2.072144e-002,0.000000e+000,0,,0,
1578678727.220,,0.000000e+000,5.002491e+001,2.725023e-005,1.560455e-007,3,9.672731e-001,5.726393e-001,,,,,,,,,,,,,,32,5,4.000000e+000,4.444885e-002,0.000000e+000,0,,0,
1578678947.700,,0.000000e+000,5.503918e+001,8.280791e-006,3.846143e-005,3,7.924714e-001,4.644656e+002,,,,,,,,,,,,,,32,5,4.000000e+000,6.060028e-002,0.000000e+000,0,,0,
1578679173.070,,0.000000e+000,6.004936e+001,1.449354e-005,2.122732e-005,3,7.740787e-001,1.464605e+002,,,,,,,,,,,,,,32,5,4.000000e+000,6.772995e-002,0.000000e+000,0,,0,
1578679452.751,,0.000000e+000,6.501572e+001,2.272400e-005,6.075268e-008,3,9.684265e-001,2.673503e-001,,,,,,,,,,,,,,32,5,4.000000e+000,4.079437e-002,0.000000e+000,0,,0,
1578679685.791,,0.000000e+000,7.006487e+001,2.189519e-005,8.693510e-008,3,9.649164e-001,3.970512e-001,,,,,,,,,,,,,,32,5,4.000000e+000,8.514404e-002,0.000000e+000,0,,0,
1578679920.471,,0.000000e+000,7.507917e+001,2.090324e-005,4.388692e-008,3,9.641958e-001,2.099527e-001,,,,,,,,,,,,,,32,5,4.000000e+000,8.950043e-002,0.000000e+000,0,,0,
1578680156.242,,0.000000e+000,8.008554e+001,2.009562e-005,5.725993e-008,3,9.628617e-001,2.849374e-001,,,,,,,,,,,,,,32,5,4.000000e+000,9.779358e-002,0.000000e+000,0,,0,
1578680393.652,,0.000000e+000,8.509804e+001,1.910059e-005,1.056711e-007,3,9.613447e-001,5.532349e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.232376e-001,0.000000e+000,0,,0,
1578680630.052,,0.000000e+000,9.010832e+001,1.809155e-005,9.853882e-008,3,9.582002e-001,5.446675e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.237793e-001,0.000000e+000,0,,0,
1578680868.203,,0.000000e+000,9.511562e+001,1.700099e-005,4.626748e-008,3,9.594725e-001,2.721458e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.572800e-001,0.000000e+000,0,,0,
1578681106.823,,0.000000e+000,1.001246e+002,1.574576e-005,3.784936e-008,3,9.590153e-001,2.403781e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.492996e-001,0.000000e+000,0,,0,
1578681346.593,,0.000000e+000,1.051371e+002,1.428828e-005,8.507129e-008,3,9.560989e-001,5.953923e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.623001e-001,0.000000e+000,0,,0,
1578681588.574,,0.000000e+000,1.101390e+002,1.312611e-005,1.349394e-007,3,9.522942e-001,1.028022e+000,,,,,,,,,,,,,,32,5,4.000000e+000,1.532974e-001,0.000000e+000,0,,0,
1578681939.314,,0.000000e+000,1.150069e+002,1.156134e-005,3.576909e-008,3,9.555149e-001,3.093853e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.889465e-002,0.000000e+000,0,,0,
1578682179.674,,0.000000e+000,1.201497e+002,1.062411e-005,8.856080e-008,3,9.424002e-001,8.335830e-001,,,,,,,,,,,,,,32,5,4.000000e+000,2.058029e-001,0.000000e+000,0,,0,
1578682532.145,,0.000000e+000,1.250049e+002,9.696568e-006,4.460685e-008,3,9.364525e-001,4.600272e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.969574e-002,0.000000e+000,0,,0,
1578682771.765,,0.000000e+000,1.301794e+002,9.592443e-006,6.649920e-008,3,9.395498e-001,6.932457e-001,,,,,,,,,,,,,,32,5,4.000000e+000,2.505951e-001,0.000000e+000,0,,0,
1578683009.866,,0.000000e+000,1.351967e+002,9.360675e-006,9.377660e-008,3,9.391150e-001,1.001814e+000,,,,,,,,,,,,,,32,5,4.000000e+000,2.229004e-001,0.000000e+000,0,,0,
1578683334.406,,0.000000e+000,1.400195e+002,9.066864e-006,1.058973e-008,3,9.449531e-001,1.167960e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.049042e-001,0.000000e+000,0,,0,
1578683571.416,,0.000000e+000,1.452216e+002,9.004681e-006,1.181041e-007,3,9.444548e-001,1.311586e+000,,,,,,,,,,,,,,32,5,4.000000e+000,2.390900e-001,0.000000e+000,0,,0,
1578683808.227,,0.000000e+000,1.502065e+002,8.879906e-006,1.121355e-007,3,9.392731e-001,1.262800e+000,,,,,,,,,,,,,,32,5,4.000000e+000,2.854919e-001,0.000000e+000,0,,0,
1578684043.647,,0.000000e+000,1.552227e+002,8.729667e-006,7.162132e-008,3,9.404429e-001,8.204359e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.025970e-001,0.000000e+000,0,,0,
1578684277.387,,0.000000e+000,1.602333e+002,8.625649e-006,1.019505e-007,3,9.426058e-001,1.181946e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.158112e-001,0.000000e+000,0,,0,
1578684510.938,,0.000000e+000,1.652451e+002,8.510454e-006,9.011634e-008,3,9.363332e-001,1.058890e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.247070e-001,0.000000e+000,0,,0,
1578684748.008,,0.000000e+000,1.702444e+002,8.428753e-006,4.825311e-008,3,9.398466e-001,5.724822e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.329926e-001,0.000000e+000,0,,0,
1578684984.508,,0.000000e+000,1.752459e+002,8.361136e-006,9.755985e-008,3,9.368300e-001,1.166825e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.409119e-001,0.000000e+000,0,,0,
1578685220.739,,0.000000e+000,1.802518e+002,8.249202e-006,7.253686e-008,3,9.403607e-001,8.793196e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.370972e-001,0.000000e+000,0,,0,
1578685456.809,,0.000000e+000,1.852572e+002,8.229538e-006,8.505342e-008,3,9.375501e-001,1.033514e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.545990e-001,0.000000e+000,0,,0,
1578685757.289,,0.000000e+000,1.900326e+002,8.077573e-006,7.288255e-008,3,9.392200e-001,9.022828e-001,,,,,,,,,,,,,,32,5,4.000000e+000,9.748840e-002,0.000000e+000,0,,0,
1578686098.590,,0.000000e+000,1.950003e+002,8.097770e-006,3.661547e-008,3,9.447061e-001,4.521673e-001,,,,,,,,,,,,,,32,5,4.000000e+000,1.919556e-002,0.000000e+000,0,,0,
1578686339.790,,0.000000e+000,2.002563e+002,8.031629e-006,4.650531e-008,3,9.337257e-001,5.790271e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.430023e-001,0.000000e+000,0,,0,
1578686640.671,,0.000000e+000,2.050328e+002,7.961357e-006,4.544146e-008,3,9.376127e-001,5.707753e-001,,,,,,,,,,,,,,32,5,4.000000e+000,9.840393e-002,0.000000e+000,0,,0,
1578686881.361,,0.000000e+000,2.102593e+002,7.892086e-006,8.411531e-008,3,9.376063e-001,1.065819e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.394012e-001,0.000000e+000,0,,0,
1578687120.901,,0.000000e+000,2.152605e+002,7.827785e-006,3.212358e-008,3,9.369979e-001,4.103789e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.627930e-001,0.000000e+000,0,,0,
1578687360.672,,0.000000e+000,2.202609e+002,7.781726e-006,8.893775e-008,3,9.383518e-001,1.142905e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.549957e-001,0.000000e+000,0,,0,
1578687601.342,,0.000000e+000,2.252565e+002,7.731695e-006,9.113523e-008,3,9.359838e-001,1.178723e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.621979e-001,0.000000e+000,0,,0,
1578687840.562,,0.000000e+000,2.302722e+002,1.191560e-005,9.550939e-006,2,7.473487e-001,8.015492e+001,,,,,,,,,,,,,,32,5,4.000000e+000,3.777924e-001,0.000000e+000,0,,0,
1578688219.253,,0.000000e+000,2.349936e+002,-9.198906e-006,3.767429e-005,3,8.153241e-001,4.095518e+002,,,,,,,,,,,,,,32,5,4.000000e+000,1.829529e-002,0.000000e+000,0,,0,
1578688462.383,,0.000000e+000,2.402549e+002,1.475573e-005,1.614881e-005,3,7.502406e-001,1.094409e+002,,,,,,,,,,,,,,32,5,4.000000e+000,3.625946e-001,0.000000e+000,0,,0,
1578688781.164,,0.000000e+000,2.450079e+002,7.533486e-006,4.943617e-008,3,9.405055e-001,6.562191e-001,,,,,,,,,,,,,,32,5,4.000000e+000,6.930542e-002,0.000000e+000,0,,0,
1578689023.014,,0.000000e+000,2.502640e+002,7.473426e-006,4.841317e-008,3,9.387743e-001,6.478043e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.717957e-001,0.000000e+000,0,,0,
1578689264.134,,0.000000e+000,2.552624e+002,7.439509e-006,1.719234e-008,3,9.404146e-001,2.310951e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.649902e-001,0.000000e+000,0,,0,
1578689507.285,,0.000000e+000,2.602704e+002,7.277082e-006,4.882843e-008,3,9.352288e-001,6.709892e-001,,,,,,,,,,,,,,32,5,4.000000e+000,4.012756e-001,0.000000e+000,0,,0,
1578689750.895,,0.000000e+000,2.652697e+002,7.230874e-006,1.074753e-007,3,9.355434e-001,1.486338e+000,,,,,,,,,,,,,,32,5,4.000000e+000,3.708801e-001,0.000000e+000,0,,0,
1578689993.925,,0.000000e+000,2.702587e+002,7.262720e-006,4.272662e-008,3,9.369814e-001,5.883006e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.613892e-001,0.000000e+000,0,,0,
1578690235.526,,0.000000e+000,2.752672e+002,7.258774e-006,4.530367e-008,3,9.387223e-001,6.241229e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.754883e-001,0.000000e+000,0,,0,
1578690502.406,,0.000000e+000,2.801415e+002,7.102415e-006,4.368351e-008,3,9.384507e-001,6.150516e-001,,,,,,,,,,,,,,32,5,4.000000e+000,2.726135e-001,0.000000e+000,0,,0,
1578690746.846,,0.000000e+000,2.852595e+002,7.114711e-006,5.812015e-008,3,9.390919e-001,8.169011e-001,,,,,,,,,,,,,,32,5,4.000000e+000,3.775024e-001,0.000000e+000,0,,0,
1578691016.807,,0.000000e+000,2.901265e+002,2.590002e-005,3.178775e-005,3,5.842131e-001,1.227325e+002,,,,,,,,,,,,,,32,5,4.000000e+000,2.513123e-001,0.000000e+000,0,,0,
1578691262.317,,0.000000e+000,2.952512e+002,1.312662e-005,1.373754e-005,3,7.534652e-001,1.046540e+002,,,,,,,,,,,,,,32,5,4.000000e+000,3.619080e-001,0.000000e+000,0,,0,
