START TIME: 01/08/2020 02:04:55.705 PM
FINISH TIME: 01/08/2020 02:37:42.535 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,-9.6414262363484706E-06,2.9817642242519669E-08,0,GOOD,GOOD
2,0,0,-0.00050219686598062358,2.9378528610798803E-08,19.26,GOOD,GOOD
2,0,0,-0.0010256027829295179,2.8795721091173256E-08,38.52,GOOD,GOOD
2,0,0,-0.0015765586138326061,2.8187339652058306E-08,57.78,GOOD,GOOD
2,0,0,-0.0021450703002357393,2.7812004350430152E-08,77.04,GOOD,GOOD
2,0,0,-0.0027495009960802298,2.7175789017864765E-08,96.3,GOOD,GOOD
2,0,0,-0.0033785012142674609,2.6624479198181971E-08,115.56,GOOD,GOOD
2,0,0,-0.0040365446155261313,2.6015826864760841E-08,134.82,GOOD,GOOD
2,0,0,-0.0047301308763868016,2.5433749689099929E-08,154.08,GOOD,GOOD
2,0,0,-0.0054515415653381685,2.4645039775684446E-08,173.34,GOOD,GOOD
2,0,0,-0.0062097456061968315,2.3887983981132348E-08,192.6,GOOD,GOOD
2,0,0,-0.0070028566356886996,2.3178797847961421E-08,211.86,GOOD,GOOD
2,0,0,-0.0078303137085970163,2.2403267698017695E-08,231.12,GOOD,GOOD
2,0,0,-0.0086986546102118204,2.1625725062037543E-08,250.38,GOOD,GOOD
2,0,0,-0.0096093758311441343,2.0832123507218735E-08,269.64,GOOD,GOOD
2,0,0,-0.010565735162804454,1.9964010554790926E-08,288.9,GOOD,GOOD
2,0,0,-0.011560344656098715,1.9056865649055645E-08,308.16,GOOD,GOOD
2,0,0,-0.012606305874827596,1.787672786968343E-08,327.42,GOOD,GOOD
2,0,0,-0.013699550227496013,1.693824599587375E-08,346.69,GOOD,GOOD
2,0,0,-0.014839806790123766,1.5922677007567633E-08,365.95,GOOD,GOOD
2,0,0,-0.016041614721992246,1.4827964593900902E-08,385.21,GOOD,GOOD
2,0,0,-0.017300013977927797,1.3946186860161358E-08,404.47,GOOD,GOOD
2,0,0,-0.018612809778037486,1.2692622082989574E-08,423.73,GOOD,GOOD
2,0,0,-0.019990110352998459,1.1491210884203576E-08,442.98,GOOD,GOOD
2,0,0,-0.021430767409887995,1.0586015904570508E-08,462.24,GOOD,GOOD
2,0,0,-0.022940824267799031,9.1718599100685543E-09,481.5,GOOD,GOOD
2,0,0,-0.024520206664448929,8.0090228369472874E-09,500.76,GOOD,GOOD
2,0,0,-0.026175552029006868,6.7086584592281363E-09,520.02,GOOD,GOOD
2,0,0,-0.027908163464554592,5.6442802207112542E-09,539.28,GOOD,GOOD
2,0,0,-0.02972114831697276,4.2861515177811321E-09,558.54,GOOD,GOOD
2,0,0,-0.031621213670375702,2.8896306036334718E-09,577.82,GOOD,GOOD
2,0,0,-0.033612417517645522,1.5712540363987182E-09,597.08,GOOD,GOOD
2,0,0,-0.035693240467098472,2.6290138173170353E-10,616.34,GOOD,GOOD
2,0,0,-0.037875718391167115,-1.0464272026352684E-09,635.6,GOOD,GOOD
2,0,0,-0.040159495150849475,-2.2657708605469205E-09,654.86,GOOD,GOOD
2,0,0,-0.042552488116802276,-3.7212113978725707E-09,674.12,GOOD,GOOD
2,0,0,-0.045057008192295279,-5.1224646045438606E-09,693.38,GOOD,GOOD
2,0,0,-0.04767956288601978,-6.3618008204530965E-09,712.64,GOOD,GOOD
2,0,0,-0.050425114198658465,-7.6558285292148702E-09,731.9,GOOD,GOOD
2,0,0,-0.053297699328225839,-8.996684218941817E-09,751.16,GOOD,GOOD
2,0,0,-0.056307601626340929,-1.0026554715578944E-08,770.42,GOOD,GOOD
2,0,0,-0.05945986311406988,-1.1115945028672827E-08,789.68,GOOD,GOOD
2,0,0,-0.062756558101218454,-1.2410409214627642E-08,808.94,GOOD,GOOD
2,0,0,-0.066215837092297669,-1.3632248928259765E-08,828.2,GOOD,GOOD
2,0,0,-0.069831573296228924,-1.4514589054879113E-08,847.46,GOOD,GOOD
2,0,0,-0.073618335658678646,-1.5450885078486728E-08,866.72,GOOD,GOOD
2,0,0,-0.077586772951706087,-1.6464862918704224E-08,885.98,GOOD,GOOD
2,0,0,-0.081742664013884248,-1.7410221271047058E-08,905.24,GOOD,GOOD
2,0,0,-0.086090490244130499,-1.8253882544466821E-08,924.5,GOOD,GOOD
2,0,0,-0.090645439670243258,-1.910859796388591E-08,943.76,GOOD,GOOD
2,0,0,-0.095417411518333578,-1.9803790438685605E-08,963.02,GOOD,GOOD
2,0,0,-0.10040810894941016,-2.0637210567406294E-08,982.28,GOOD,GOOD
2,0,0,-0.10563702764126513,-2.1204444822204792E-08,1001.54,GOOD,GOOD
2,0,0,-0.11110955574135717,-2.1886879465043479E-08,1020.8,GOOD,GOOD
2,0,0,-0.11684385099385165,-2.2319267450085447E-08,1040.06,GOOD,GOOD
2,0,0,-0.12284527737348749,-2.2931853809667246E-08,1059.32,GOOD,GOOD
2,0,0,-0.12912868422480001,-2.3383927619718678E-08,1078.58,GOOD,GOOD
2,0,0,-0.13570972951247176,-2.3850684734875493E-08,1097.84,GOOD,GOOD
2,0,0,-0.14260173160674464,-2.4389183791934354E-08,1117.1,GOOD,GOOD
2,0,0,-0.14981512444882122,-2.444771665084179E-08,1136.36,GOOD,GOOD
2,0,0,-0.15737074097204576,-2.4765759996326406E-08,1155.62,GOOD,GOOD
2,0,0,-0.16528228391567562,-2.5247309269992331E-08,1174.91,GOOD,GOOD
2,0,0,-0.17356547180424561,-2.5487001523827868E-08,1194.23,GOOD,GOOD
2,0,0,-0.18223774579908619,-2.5668620575540065E-08,1213.58,GOOD,GOOD
2,0,0,-0.19131643351651584,-2.5785015851310663E-08,1232.98,GOOD,GOOD
2,0,0,-0.20082385248727627,-2.6201384452473695E-08,1252.44,GOOD,GOOD
2,0,0,-0.21078185392321674,-2.6029435681733611E-08,1271.93,GOOD,GOOD
2,0,0,-0.2212106037178945,-2.6198541046993286E-08,1291.49,GOOD,GOOD
2,0,0,-0.23212285017951662,-2.6448230067446895E-08,1311.11,GOOD,GOOD
2,0,0,-0.24355486402951645,-2.6618058275172099E-08,1330.76,GOOD,GOOD
2,0,0,-0.25552317654762419,-2.6689050424603148E-08,1350.48,GOOD,GOOD
2,0,0,-0.26805398475443526,-2.6803288134066338E-08,1370.28,GOOD,GOOD
2,0,0,-0.28117763782658201,-2.6707957889188956E-08,1390.14,GOOD,GOOD
2,0,0,-0.29491816240141999,-2.6924578187714329E-08,1410.05,GOOD,GOOD
2,0,0,-0.30930742478562173,-2.6982936148542785E-08,1430.05,GOOD,GOOD
2,0,0,-0.32436819722558619,-2.6910631832106324E-08,1450.13,GOOD,GOOD
2,0,0,-0.34014408029701126,-2.6901656747652105E-08,1470.29,GOOD,GOOD
2,0,0,-0.35665987162973267,-2.7198745763207992E-08,1490.53,GOOD,GOOD
2,0,0,-0.37395389464295492,-2.7049469552721176E-08,1510.85,GOOD,GOOD
2,0,0,-0.39206730154681829,-2.6979036714732129E-08,1531.27,GOOD,GOOD
2,0,0,-0.41102414677976157,-2.689990866874663E-08,1551.77,GOOD,GOOD
2,0,0,-0.43088257222743787,-2.7019584546076708E-08,1572.37,GOOD,GOOD
2,0,0,-0.45167071763976457,-2.7036668529736906E-08,1593.07,GOOD,GOOD
2,0,0,-0.47344069131603345,-2.7028455686596786E-08,1613.89,GOOD,GOOD
2,0,0,-0.49623362903906981,-2.6981765434150619E-08,1634.83,GOOD,GOOD
2,0,0,-0.52010527831590647,-2.707906151090037E-08,1655.89,GOOD,GOOD
2,0,0,-0.54509582909427523,-2.7027388685341606E-08,1677.07,GOOD,GOOD
2,0,0,-0.57126687027146095,-2.693629175253105E-08,1698.37,GOOD,GOOD
2,0,0,-0.5986642399601988,-2.7144908968200421E-08,1719.81,GOOD,GOOD
2,0,0,-0.62735669148977469,-2.7029394030869338E-08,1741.39,GOOD,GOOD
2,0,0,-0.6574010465248451,-2.6866945458989559E-08,1763.13,GOOD,GOOD
2,0,0,-0.68885784564221952,-2.6940321693252254E-08,1785.03,GOOD,GOOD
2,0,0,-0.72179684112421238,-2.6829106023895103E-08,1807.09,GOOD,GOOD
