START TIME: 01/08/2020 02:57:44.285 PM
FINISH TIME: 01/08/2020 03:30:31.185 PM
#DATA: 2
##DATA TABLE Moment (m) [A·m²] vs Field (µ0H) [T]
Step,Iteration,Segment,Field (µ0H) [T],Moment (m) [A·m²],Time Stamp [s],Field Status,Moment (m) Status
2,0,0,-0.26805553538053994,-2.7397742006828295E-08,1370.33,GOOD,GOOD
2,0,0,-0.28117813253470669,-2.7611452536816312E-08,1390.19,GOOD,GOOD
2,0,0,-0.29491574934679116,-2.7611746856441254E-08,1410.11,GOOD,GOOD
2,0,0,-0.30930389867911523,-2.7664913994114867E-08,1430.11,GOOD,GOOD
2,0,0,-0.32436782551664167,-2.7620732301912073E-08,1450.19,GOOD,GOOD
2,0,0,-0.34014483408377144,-2.7843488859846968E-08,1470.35,GOOD,GOOD
2,0,0,-0.35665971568157268,-2.7855513324992485E-08,1490.59,GOOD,GOOD
2,0,0,-0.37395545939240171,-2.793769748384456E-08,1510.91,GOOD,GOOD
2,0,0,-0.3920634332662854,-2.7848044774249788E-08,1531.33,GOOD,GOOD
2,0,0,-0.41102809599894824,-2.7798971820571291E-08,1551.83,GOOD,GOOD
2,0,0,-0.43088171003940978,-2.791146030542829E-08,1572.43,GOOD,GOOD
2,0,0,-0.45167461013136606,-2.7838364434072735E-08,1593.13,GOOD,GOOD
2,0,0,-0.47344128986196882,-2.7838420533166244E-08,1613.95,GOOD,GOOD
2,0,0,-0.49624031311795086,-2.7969420237045551E-08,1634.89,GOOD,GOOD
2,0,0,-0.52010362432723012,-2.7875026809628811E-08,1655.95,GOOD,GOOD
2,0,0,-0.5450948778326109,-2.7828665391041647E-08,1677.13,GOOD,GOOD
2,0,0,-0.57126404946367415,-2.7857838294981211E-08,1698.43,GOOD,GOOD
2,0,0,-0.59866940312088723,-2.7872409783010764E-08,1719.87,GOOD,GOOD
2,0,0,-0.62735931669750011,-2.7799548640640044E-08,1741.45,GOOD,GOOD
2,0,0,-0.65740133670493373,-2.7921011093839924E-08,1763.19,GOOD,GOOD
2,0,0,-0.68885775315384123,-2.7899042656628107E-08,1785.09,GOOD,GOOD
2,0,0,-0.72179566116380522,-2.7870662842704553E-08,1807.15,GOOD,GOOD
2,0,0,-0.75628826192122223,-2.7985130286465574E-08,1829.4,GOOD,GOOD
2,0,0,-0.79240251437025233,-2.7748185421762464E-08,1851.82,GOOD,GOOD
2,0,0,-0.83022170098822023,-2.774314949781779E-08,1874.42,GOOD,GOOD
2,0,0,-0.86981339416012471,-2.7650600053214873E-08,1897.22,GOOD,GOOD
2,0,0,-0.91127706763919847,-2.7784012661979975E-08,1920.22,GOOD,GOOD
2,0,0,-0.95468987484612788,-2.7810097173408744E-08,1943.45,GOOD,GOOD
2,0,0,-1.0001467820518852,-2.7799597194442165E-08,1966.9,GOOD,GOOD
